"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","DEG_group"
"LOC111129386",404.940910067867,1.55752547131578,1.155919820791,0.000436200084437237,0.0371262555737951,"bc"
"LOC111129387",2.89779512242976,15.4339119397119,3.1080370010868,8.50471684767568e-09,7.91989249503257e-06,"bc"
"LOC111129010",88.8991833753966,4.84467552898224,0.994979613412092,3.26057701312272e-07,0.000198531518056715,"bc"
"LOC111128910",1236.73256874131,2.57121510743495,0.906612365843427,4.21037485711034e-05,0.00803236920690308,"bc"
"LOC111129902",814.495086227549,1.66577741675175,0.896533270584464,0.000136905450524095,0.017061681307228,"bc"
"LOC111129965",58.4229825256416,5.06955384971761,1.10036526407547,8.47976953409108e-07,0.000447477438313986,"bc"
"LOC111129251",90.7459438186208,3.61009495215507,0.816807024061748,2.28178708832783e-06,0.000881048082812631,"bc"
"LOC111130139",70.5516462125671,3.24942470033223,2.80232064002646,0.00067588562621105,0.0483067510092422,"bc"
"LOC111130683",449.8123085843,1.85111708073001,0.614257922503344,1.83207800962413e-05,0.00432889954781488,"bc"
"LOC111129849",6773.2756423992,1.36363683112465,0.918222167550174,0.000258589773433959,0.0271108258492252,"bc"
"LOC111128921",65.9714904359658,2.41070723813592,1.21200228855652,0.000160740289720835,0.0193511751070002,"bc"
"LOC111131421",543.304806771692,-8.13115019063519,3.03683712175924,1.23464444091445e-05,0.00323068696596969,"bb"
"LOC111129710",2000.2374592577,-8.46016628589945,2.2249380498385,8.84083931811653e-07,0.000455020266480402,"bb"
"LOC111131325",37.0677811186029,3.07797147338887,2.57894295681656,0.000692478877700815,0.0489486574545489,"bc"
"LOC111130562",24.9047883153521,3.03595663863066,1.09364652885269,5.26987197392407e-05,0.00906818948034695,"bc"
"LOC111129331",2843.12264296124,1.22976277536469,0.636229915043201,6.61297131211248e-05,0.0107374306504669,"bc"
"LOC111128618",52.1338965832086,4.78993778847632,1.22452167250701,6.77981878490785e-06,0.00198761687377548,"bc"
"LOC111131189",56.2591636380845,4.55423251184886,1.53988863742432,3.78903480430511e-05,0.00754518364615775,"bc"
"LOC111134495",4.48717260204193,4.66739238435725,5.54495399829162,0.000393318160496971,0.0351786429312291,"bc"
"LOC111135288",133.792414576329,1.90583510830372,1.33241616467838,0.000419432623719694,0.0360871623157961,"bc"
"LOC111134617",18.9664992811935,2.59760274417525,1.23678188870902,0.000139875884918094,0.0172998057354559,"bc"
"LOC111137339",22.8006647673182,3.23875006051552,2.36028051250688,0.000499300360794357,0.0401239797550023,"bc"
"LOC111137748",102.668712345628,4.19601683357909,1.76685636691971,9.32840237205237e-05,0.0134252670865419,"bc"
"LOC111135366",288.243041409239,3.97292811989903,1.27924474574284,3.30157797713188e-05,0.00687727380999668,"bc"
