"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","DEG_group"
"LOC111132298",15.8232774956444,17.7237679717374,4.01839949411858,4.88954872746085,1.01067403424178e-06,0.000399065223267512,0.000788423017263493,"CW"
"LOC111099074",18.6545400130557,-16.1196346303559,9.22795729964135,-4.06715638375281,4.75903076864238e-05,0.012772048825344,0.0263663135390404,"CC"
"LOC111132673",137.077786632135,4.36650208860119,0.638381991545664,7.11538788501683,1.11598531835049e-12,1.27787758853253e-09,1.10754980544272e-08,"CW"
"LOC111137262",401.811618119656,7.43373443481395,1.49596750370699,5.23113007566515,1.68476902624368e-07,8.38770805645262e-05,0.00016120629311556,"CW"
"LOC111136280",351.482060476394,-26.187404579281,4.02951305274422,-6.67126450574242,2.53608656562227e-11,2.48913273435018e-08,2.00556614249138e-08,"CC"
"LOC111099630",23.4606867746834,16.6206875024297,5.83702289767368,4.39712655639002,1.09693391613248e-05,0.00369430136146891,0.00647051034927206,"CW"
"LOC111101368",94.6753537255058,24.477167129874,4.14283148724276,6.07414154361511,1.2465274402764e-09,9.1107894953989e-07,9.04299656604093e-07,"CW"
"LOC111099940",11.3884491715594,-22.1633037584386,2.87073128368053,-7.82077667465163,5.24984097864442e-15,9.49171248938911e-12,7.70675669092192e-12,"CC"
"LOC111101767",32.253669680347,-15.4628269913538,11.0110874870154,-3.94130597434336,8.10391727545739e-05,0.0197436713650009,0.0412302033219296,"CC"
"LOC111100764",1.56115068519284,21.6481746285693,3.48626744464441,6.329449220018,2.46037845337278e-10,1.87819823622804e-07,3.24336038817465e-07,"CW"
"LOC111101261",70.1985722041184,-1.3043231522574,1.94763704988963,-3.70754182531869,0.000209280859668547,0.0415561623776527,0.161746481398849,"CC"
"LOC111101701",15.087903424716,-17.8533099877983,2.42517959590815,-7.42838891783292,1.09928341343623e-13,1.46481107089752e-10,1.8074469800566e-10,"CC"
"LOC111100493",20.7547601886614,22.1921434463493,3.06965837334434,7.33717471800165,2.18149755499236e-13,2.77551125959621e-10,4.28019305823981e-10,"CW"
"LOC111099809",2.8359314196644,-28.2402055347973,4.5174959731505,-6.46368975766827,1.02180258483158e-10,8.77524059853359e-08,1.36645787916641e-07,"CC"
"LOC111099673",249.484851890228,-33.8354261891993,5.4038199605295,-6.57975470464169,4.71225027563278e-11,4.49653392968159e-08,8.0334372092077e-08,"CC"
"LOC111099559",6.27777459329426,-19.2491868378596,5.61888092188965,-4.56331739704323,5.03516046004543e-06,0.00184008332046256,0.00221857580318038,"CC"
"LOC111102046",12.9136491195016,21.9420380145463,3.91852980496272,5.7451691928726,9.18291190772025e-09,5.5342349097194e-06,1.12427010474059e-05,"CW"
"LOC111099767",11.3661806699519,2.0620463304327,2.75820824042612,3.73838895679078,0.000185203262042434,0.0382590254092247,0.14028921934278,"CW"
"LOC111099595",320.725334656457,-3.98945351157075,2.72253650225028,-4.13402030933497,3.56471953192646e-05,0.0105564866690291,0.0383956100332835,"CC"
"LOC111099988",36.5999976746072,26.3370486136068,5.24527851860722,5.31940655422189,1.04106266909312e-07,5.25920364833632e-05,8.41706815601733e-05,"CW"
"LOC111099453",6.44162445072513,-19.8513124002083,4.13655585063589,-5.09445048146004,3.49754233252846e-07,0.00016236158676624,0.000313941593111365,"CC"
"LOC111102256",8.3451358553112,-19.0369109094995,4.02354673306081,-5.05027029997173,4.41185334816684e-07,0.00019682595612497,0.000403002688402965,"CC"
"LOC111101301",994.069047328736,-8.45075814461711,2.9915147788814,-4.46232623640803,8.10746667229712e-06,0.00287121335182217,0.00690198714345673,"CC"
"LOC111101826",11.6905787578281,-16.4601898756462,8.05458842348331,-4.16471978282943,3.1173520105574e-05,0.00931193706666675,0.0165676230743964,"CC"
"LOC111101824",76.2625261781921,-19.2892532499104,4.10492499891358,-5.03455124191394,4.78969546570731e-07,0.000204122900145131,0.000465301742982102,"CC"
