"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","DEG_group"
"LOC111112428",55.4729594300867,18.2864423517213,3.51509819241604,5.40809754790069,6.36977306812102e-08,4.75683574861072e-05,8.29137378399191e-05,"wb"
"LOC111113494",17.5531390463195,-27.0805436059882,3.82258925815964,-7.33327943562641,2.24587969592693e-13,4.53826231261658e-10,7.46050600305575e-10,"bb"
"LOC111114752",24.6003753773016,18.8311499644359,3.823725454802,5.21886039157795,1.80027395283778e-07,0.000116684926090346,0.000217939975288234,"wb"
"LOC111111906",653.152177509595,-4.76177810982972,3.27867709456327,-4.07898576010726,4.52326071308653e-05,0.0140780679250638,0.0461732070647643,"bb"
"LOC111115548",124.966800936303,8.06894210360524,1.41022281385058,5.82306282612777,5.77788224033239e-09,5.51338363110828e-06,9.49862801173609e-06,"wb"
"LOC111113683",127.426181713733,4.32150239923884,3.30199032214768,4.02213453146768,5.76730994147323e-05,0.0165098859257907,0.0576879665101959,"wb"
"LOC111111776",3.77884483640521,15.8277943367963,2.96305069371429,5.48927756470451,4.03580998001664e-08,3.22414289380306e-05,3.72491734158933e-05,"wb"
"LOC111115430",10.6345633236428,14.8787747398003,2.31761022439234,6.50177501577852,7.93777572816166e-11,9.40270592461411e-08,1.24652502835412e-07,"wb"
"LOC111113775",23.0205480385984,18.2475322826603,2.67235523841601,6.94256562479256,3.8504198178663e-12,5.49690729162914e-09,1.10240883256067e-08,"wb"
"LOC111111925",73.2732039558953,2.49862242135454,1.9017846422301,4.1088504885294,3.97633387974767e-05,0.0126476871701011,0.059693427554585,"wb"
"LOC111112985",157.751113876568,-5.99069925367874,4.70411216735064,-3.95101955984649,7.78189633323556e-05,0.0207227676619619,0.0657146431538728,"bb"
"LOC111115594",44.4515678912542,2.11177809619017,2.07920506551565,3.9548488719474,7.65830458638832e-05,0.0205529749337197,0.10594672417035,"wb"
"LOC111115502",73.2401319458043,4.21881287002116,3.2793415205146,4.01393856935842,5.97138936462977e-05,0.0169528237565093,0.0617169907045353,"wb"
"LOC111114990",6.07479163227229,-27.4990108108506,4.12790640142597,-6.93716632798597,4.00042740715907e-12,5.49690729162914e-09,1.96339322414557e-08,"bb"
"LOC111114682",21.5339886518079,-5.74834661184315,1.55174220855026,-4.7536002919921,1.99825908172191e-06,0.0009668196616241,0.00397199921310898,"bb"
"LOC111110996",26.9276825420501,-16.3536419169976,9.41356221190589,-4.15440247497007,3.26138680260395e-05,0.0109838391610834,0.0292776044505192,"bb"
"LOC111112633",13.7810095237388,16.369130083808,6.08026934612792,4.40636374117994,1.05120382981311e-05,0.00406270632447449,0.010977534713433,"wb"
"LOC111110802",90.8023199715773,-7.12039752293469,1.4956507916693,-5.11955226907193,3.06261880240423e-07,0.000187869787678911,0.000410925352147205,"bb"
"LOC111116039",69.3704832581844,-22.204091570923,3.1972379262788,-7.11281946489752,1.13695963810883e-12,1.99418010520378e-09,3.53715472473596e-09,"bb"
"LOC111115723",1163.14874420339,-3.03957653015479,2.90759097451408,-3.91785082458995,8.93419644940223e-05,0.023250569426505,0.0968970266260425,"bb"
"LOC111115902",138.770358449529,-21.4794854376596,5.73209236375081,-4.76105203045981,1.92586384478746e-06,0.000958801084002011,0.0027378983687253,"bb"
"LOC111115564",170.300355578132,-23.2334686593113,3.24511019937723,-7.3381855213273,2.16508924811965e-13,4.53826231261658e-10,3.35992066331981e-10,"bb"
"LOC111114339",65.2963489692783,-3.86055243695803,3.73659151810239,-3.86956356340549,0.000109030353670187,0.027539784627046,0.0991664916336971,"bb"
"LOC111113083",70.7513884063327,3.0778649073732,0.92621329629002,4.71666275312783,2.3974459694771e-06,0.00111293329653348,0.00665222407847838,"wb"
"LOC111117187",11.4605678488741,-15.3498574978007,3.7511456424818,-4.79865418327188,1.59735317917276e-06,0.000844188867860657,0.00112435897182025,"bb"
"LOC111117468",142.957852628871,-2.00141945028362,2.32258422006545,-3.84087544559269,0.000122596311457481,0.0294505488894223,0.132110554843843,"bb"
"LOC111117688",72.0832573220512,-23.584732398778,2.53039828257301,-9.45991135315442,3.08204380926748e-21,2.64685922339891e-17,0,"bb"
"LOC111116397",24.1943176660414,-10.369003067565,7.37574213437728,-3.97078489789045,7.16362354571292e-05,0.0195305393684389,0.048065686701492,"bb"
"LOC111116425",3.71162140949018,-14.709354145088,4.79637882357542,-4.49434353842739,6.97848909156038e-06,0.00288825370208774,0.00832235398937655,"bb"
"LOC111116454",5.75999762787441,-17.3713251073997,1.9885191104614,-8.81580262368744,1.18830667180447e-18,4.8262794477203e-15,7.52877170871486e-15,"bb"
"LOC111116624",56.1198292063797,-20.6585534106043,4.03178935377564,-5.38674888966236,7.17435576046694e-08,5.13444727257417e-05,0.000109762848555191,"bb"
"LOC111117361",83.2372249960694,-17.9178612710735,6.22997008069364,-4.47143039718443,7.76981485154774e-06,0.00314010211506315,0.00930293977309177,"bb"
