"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","pair","DEG_group"
"LOC111106218",29.9788128269054,-20.0106532551078,4.64470359494062,-4.88683395400605,1.02470444894263e-06,0.000348492667590397,0.00078583825907216,"BB vs. HB","BB"
"LOC111106202",37.4755107614233,-3.15420585350052,3.52010493853361,-3.70589815355781,0.000210642937618759,0.0356388797320904,0.094017599220028,"BB vs. HB","BB"
"LOC111106212",220.498887858503,6.545458353872,2.39442192521453,4.38955444625412,1.13583138701827e-05,0.00289714446738774,0.00832196226471648,"BB vs. HB","HB"
"LOC111106418",9.78519524186971,-20.78878590657,2.11969954478319,-9.915696550362,3.55766158687482e-23,5.98914539842442e-19,0,"BB vs. HB","BB"
"LOC111109958",14.8084841774798,-16.7427578210632,2.35921364661525,-7.19419761389196,6.28291433399804e-13,9.61542921415363e-10,9.32108191659255e-10,"BB vs. HB","BB"
"LOC111107013",21.5783316212567,-21.1559541217648,2.64221042504451,-8.14554164707907,3.77587852664416e-16,9.65869487355109e-13,1.10428350613777e-12,"BB vs. HB","BB"
"LOC111105818",6.12278989816276,-18.9262739182047,2.34949928414348,-8.165128356843,3.21093609860959e-16,9.00908395867385e-13,5.99418139304625e-13,"BB vs. HB","BB"
"LOC111110547",3.90739095707304,-19.2713397553025,5.42299971492889,-4.61156368215284,3.99651180351381e-06,0.00113574599284636,0.00286582700791878,"BB vs. HB","BB"
"LOC111108308",11.0082488354351,-22.0645009895835,3.69997948284755,-6.17200559905049,6.74291121179013e-10,4.63320566509718e-07,1.48880735630988e-06,"BB vs. HB","BB"
"LOC111107375",203.614915735258,4.82005005329128,2.49207348135585,4.19637469200502,2.71221408688138e-05,0.00640686589717701,0.0176184017703543,"BB vs. HB","HB"
"LOC111105949",4.64505035235531,13.6501083564997,2.59891668584962,5.38044714101645,7.43010541548264e-08,3.16663568650487e-05,5.65238862618102e-05,"BB vs. HB","HB"
"LOC111109355",2.39213788938473,-19.8212457286581,3.57969572514333,-5.72545349295938,1.03157803584494e-08,5.34341552136361e-06,1.36071935727093e-05,"BB vs. HB","BB"
"LOC111110380",312.096675552258,21.0007281803836,2.33001723920321,9.13377128676131,6.61537030279496e-20,5.56832256812009e-16,4.71423696981792e-16,"BB vs. HB","HB"
"LOC111109368",81.342932223949,6.65334345502308,2.20410694287938,4.46600915004163,7.96922028703761e-06,0.00209621623315835,0.0063790252395317,"BB vs. HB","HB"
"LOC111115142",84.1028483147603,20.7688741649919,3.79526433924364,5.68417902906137,1.31442530043361e-08,6.6052814089999e-06,1.80488312427752e-05,"BB vs. HB","HB"
"LOC111115160",13.7366274999991,18.0312837052061,4.08048011901004,4.90488588140247,9.34816727406123e-07,0.000322840737868393,0.000619377504671098,"BB vs. HB","HB"
"LOC111111518",499.70343169386,20.0051377840282,4.40176578970673,4.99661978447472,5.83439404895499e-07,0.000208976822589644,0.000346841767127976,"BB vs. HB","HB"
"LOC111112393",4.88562974422532,2.55056608807001,2.68655541922934,3.80467585204573,0.000141990008816521,0.0258414140910456,0.088342775845542,"BB vs. HB","HB"
"LOC111112394",94.1720076224759,1.3666626483636,1.44845038654217,3.95596024043137,7.62278393030122e-05,0.0155474088922702,0.092080270521891,"BB vs. HB","HB"
"LOC111110764",4.41203237253248,-20.6488163306354,4.12264971271067,-5.29454432318185,1.19313548704536e-07,4.8989852089427e-05,9.27598515839677e-05,"BB vs. HB","BB"
"LOC111112428",55.4729594300867,19.7615056917688,3.47779120863189,5.86021455276481,4.62269513816339e-09,2.88225041864487e-06,5.24530097829736e-06,"BB vs. HB","HB"
"LOC111110822",14.7345888775391,-16.0537019702561,2.44420835671256,-6.66504570528465,2.64583002860979e-11,2.78382660103947e-08,3.20400199634262e-08,"BB vs. HB","BB"
"LOC111112069",153.015911158027,-10.8093476822254,7.58095313296808,-3.89046163697407,0.000100053694794938,0.0195855107561091,0.0424724297560875,"BB vs. HB","BB"
"LOC111113494",17.5531390463195,16.4129172077287,4.37048616152885,4.63674875530529,3.53932185962432e-06,0.00102728816975596,0.00206018222287007,"BB vs. HB","HB"
"LOC111114752",24.6003753773016,11.9395625269022,6.57159448971394,4.04139580814981,5.31339881955466e-05,0.0116926029317376,0.022206989406394,"BB vs. HB","HB"
"LOC111111200",18.2547401123683,-20.3601719963522,4.07547175394055,-5.27948216262517,1.29549489432742e-07,5.25518284302529e-05,0.000113767418047244,"BB vs. HB","BB"
"LOC111113642",45.021739814449,19.5042257914822,3.22969147775145,6.1979936185789,5.71874588342787e-10,4.09669053508794e-07,1.23254172594928e-06,"BB vs. HB","HB"
"LOC111111776",3.77884483640521,14.6447662667991,3.04560962173135,5.07174671372936,3.94180807297439e-07,0.000144257321748886,0.000256569297891821,"BB vs. HB","HB"
"LOC111115430",10.6345633236428,15.8516406613409,2.30069829862577,6.97980876415996,2.9558213074927e-12,4.03647324389015e-09,3.53970311177414e-09,"BB vs. HB","HB"
"LOC111113712",7.0463113722935,-18.2989814323081,4.07692624320498,-4.94128084192105,7.76110211771845e-07,0.000275061628633118,0.000434361941047698,"BB vs. HB","BB"
"LOC111111149",5.85252453344511,-16.6858726140427,2.94911093782937,-5.78643932108036,7.18940398341147e-09,3.84222290027747e-06,9.65755049003888e-06,"BB vs. HB","BB"
