"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue"
"LOC111118558",2610.47197481556,0.00388054887829215,0.032003557291872,0.509698972052449,0.610262373271964,0.9538509911426,0.992649613943793
"LOC111121044",331.195841447947,0.014339082498333,0.0772013339746971,1.17784259813483,0.238859362690667,0.823331493098342,0.986494066027933
"LOC111120199",456.712879366303,0.00426287811469794,0.0742868402329782,0.459674427809036,0.645749927393212,0.961426200860497,0.985545849670418
"LOC111121057",717.337203746662,-0.00423287478942751,0.0979543920690365,-0.459701944256911,0.645730173789057,0.961426200860497,0.979746400505623
"LOC111121056",3144.45836296352,-0.00144030215615879,0.0423722681147582,-0.153172357376365,0.878262356028374,0.990231333443102,0.991372116670842
"LOC111118521",543.372908853951,0.00203818106477674,0.0637396096419615,0.208228781377193,0.835050336803172,0.987352575314053,0.988167135225261
"LOC111119579",618.703201952056,0.00229985950142949,0.0501909002605159,0.226267553540633,0.82099333252917,0.986572037407352,0.990507636972887
"LOC111120200",1036.57564017424,0.0196162125083325,0.072787395517678,1.37181463418789,0.170121150385433,0.765997623353699,0.989850512162319
"LOC111121993",156.094689702013,-0.00504949817872834,0.056993899961935,-0.477599921110488,0.632934987043546,0.959136506437678,0.989499987391399
"LOC111120773",446.756938140744,-0.00469927166074824,0.0689799510769041,-0.482797784467237,0.629239324079258,0.957317846143352,0.986847754483671
"LOC111120201",5490.64243670097,-0.00158265504366438,0.0303590549253361,-0.215030714401545,0.829743372004045,0.987259303126384,0.992118700864025
"LOC111120775",1192.9788071291,0.0243762905111668,0.0805807775665845,1.54012178103987,0.12353067146071,0.717012249262903,0.98959981927523
"LOC111120774",908.632689760338,0.00798296241810579,0.0474407896532583,0.776917080043525,0.43720769355021,0.912661867529537,0.991334136068625
"LOC111120776",1944.5918744291,-0.0120512939356277,0.0603943751561235,-1.00417996199943,0.315291878716099,0.863675687829505,0.990172667996506
"LOC111122022",4894.67951572052,0.00572597067849934,0.0480074363781648,0.560885778749862,0.574875405375758,0.947314285438006,0.990967505545448
