"Gene","GO.terms","ModuleColor","GS.ambient","GS.normoxic","phase1_treatment.GS.both","phase1_treatment.GS.control","phase1_treatment.GS.hypoxic","phase1_treatment.GS.warm","p.GS.ambient","p.GS.normoxic","phase1_treatment.p.GS.both","phase1_treatment.p.GS.control","phase1_treatment.p.GS.hypoxic","phase1_treatment.p.GS.warm","MMlightyellow","MMcyan","MMmagenta","MMdarkorange","MMpaleturquoise","MMsaddlebrown","MMroyalblue","MMdarkolivegreen","MMyellowgreen","MMmidnightblue","MMsteelblue","MMdarkmagenta","MMgreenyellow","MMdarkred","MMlightcyan","MMpink","MMdarkturquoise","MMblack","MMorange","MMgreen","MMsienna3","MMblue","MMgrey60","MMskyblue","MMlightgreen","MMbrown","MMdarkgreen","MMwhite","MMpurple","MMyellow","MMdarkgrey","MMsalmon"
"LOC111099737","GO:0005737;GO:0006979;GO:0030091;GO:0033743","darkgrey",0.172696542434315,-0.333819189368668,-0.0153152068316337,-0.18828622426063,0.397676631248072,-0.184265639311785,0.466557714570987,0.150319201712433,0.948902599144094,0.426629755666034,0.0824935929965654,0.436748751527226,-0.120773266423886,-0.239153270281446,-0.154166575057382,0.328734340254701,0.164232274025088,-0.113137590443399,-0.280204484613916,0.221957774589866,0.275689810863755,0.219099751892759,0.158188806109373,-0.0296974075851137,0.0260877594473751,-0.287891166902502,-0.0692924093394273,0.0473206490837985,-0.119524064234226,0.150312952300392,-0.0441832891699189,-0.337490955822781,-0.200138414547504,-0.150964697251987,0.0682150106523292,-0.128980299696784,0.0673074098541581,-0.311591500802745,-0.187379960249532,0.107150712059728,0.23052004191703,0.321188370914322,0.495177685682154,0.472918145730415
"LOC111099738","GO:0004930;GO:0007186;GO:0016020","blue",0.45007659455913,0.0536828464537332,-0.250261523807261,0.328445306879698,0.169504798121094,-0.285916945616399,0.0464543772616341,0.822150384048761,0.287242369066019,0.157404109532861,0.474958928027307,0.22169279012189,-0.446979453773189,-0.551059824701652,-0.0487587060504404,0.118704886086793,0.159793699881226,0.102695364195302,-0.276597980436009,0.283362882329606,0.297968051802036,-0.133438140639063,0.215487745835459,0.236431191953374,-0.215316357344071,0.10744502362643,-0.38756328416201,-0.0657850990495598,-0.496303777276115,-0.230714522085039,-0.371788780451871,0.0372593823948087,0.300428027818477,0.604805919757201,0.292242666275315,0.374429612119292,0.227650800711985,0.460933335110294,0.560944431441893,0.521100613644296,0.0213228948916491,-0.129268781418815,0.00868869313093984,-0.0501084597234507
"LOC111099741","GO:0016538;GO:0044772","steelblue",-0.171315795871184,0.217151083879869,-0.256864727854943,-0.174450196987624,-0.0122061293865143,0.434108335980501,0.470182791039007,0.357761109044964,0.274288005074976,0.461974106659534,0.959266382684219,0.0558185191679124,0.0411099897828521,0.317785032491878,0.0867792769220022,0.107866190068972,0.0103227515230855,-0.0198033580307431,0.0842578226691071,-0.0456681507838443,0.587593909663825,0.482298251941357,0.885087715074029,0.636663494538653,0.801595823188887,-0.124050724620788,0.00293164511207822,-0.173206752098472,-0.304420314525003,-0.237840958512111,-0.388078786971224,-0.375121273648671,-0.181316390010068,-0.249848448156463,-0.0922971497552937,-0.169118907323241,-0.148382927374426,-0.216659339762123,-0.264109867122784,0.0114764122188332,0.0643499382867976,-0.0950546120287547,-0.127747690655739,-0.0947939533743783
"LOC111099746","GO:0005524;GO:0016020;GO:0016887;GO:0055085;GO:0140359","orange",-0.10004055896538,-0.185555305202911,0.105272451669864,-0.218159337576522,0.115940289731365,0.017691326338505,0.67474629256148,0.433489249096139,0.658699388608506,0.355478153398075,0.626427099132137,0.94098729163849,0.0441218625849686,-0.102161599391009,-0.215661495800769,0.0063892401408648,-0.132566534673568,-0.0035408241841371,-0.230276601872615,-0.105891308280212,-0.23070902284405,-0.0678759975600327,-0.223669385460243,-0.785400675664416,-0.441829592799726,-0.0784293458364935,0.14364031757881,0.251393248154138,0.554299941557351,0.555264396900204,0.826458474765532,0.302080892703958,0.0540644850685948,0.14480232128893,0.575581239313968,0.221713505841729,-0.205764892343815,-0.391843162587522,-0.344261120027528,-0.747888373857968,-0.298193029708336,-0.326497990388864,-0.268994066250721,-0.0845479601419209
"LOC111099748","GO:0005524;GO:0016020;GO:0016887;GO:0055085;GO:0140359","lightyellow",-0.0553896141441119,0.12368486185227,-0.113773102134347,-0.025166598174433,-0.0370039976376672,0.16873691151377,0.816586573776551,0.603397046129339,0.632932948501502,0.916123769298907,0.876913041405925,0.47699139106085,0.578045089278836,0.224665800855957,-0.265805887895974,-0.105920763484693,-0.237184042466943,-0.0438410866973739,-0.25881891737242,-0.216174584209894,0.0383216040060409,0.215685313916819,0.244770389741473,-0.306685748770673,0.143560144447212,-0.0769784853627939,0.0751572640670006,0.0328773158847185,0.349297824809708,0.302727182580482,0.459014329754373,0.0183278673577215,-0.198454048130114,-0.0917328765339564,0.287982965014088,0.152404637237365,-0.294652347188692,-0.403653614542329,-0.464483997542625,-0.600008117714148,-0.0875210714609086,-0.0590829630737852,-0.202902049333846,-0.144011254762105
"LOC111099749","GO:0000209;GO:0008270;GO:0043161;GO:0061630","midnightblue",0.217991866893373,-0.225421071090041,-0.0476928422190063,-0.0496950204976677,0.303045853414987,-0.206396826691254,0.355856768904706,0.3392850505548,0.84174003174423,0.835181579888236,0.194014319585298,0.382632215227507,-0.074127514045534,-0.451576511581049,-0.558178840637985,0.231917866982109,0.230539680652122,0.13210460887988,-0.206045575141009,0.313516378024422,0.397913162469409,0.488112052369523,0.307195396452788,-0.210211795690646,-0.0825117716516141,-0.412961163668165,-0.23673436577852,0.408322260895956,-0.115188768799964,0.204278927116349,0.38672040031685,0.175493420957772,-0.321566520644806,0.185972607834283,0.306084128468758,0.0140366375267845,-0.384327174357682,-0.0187541674928348,-0.203415191861129,-0.296878028506482,-0.057557512135747,-0.365730473255802,-0.140826956023982,0.169486288516176
"LOC111099754","GO:0000070;GO:0000776;GO:0000939;GO:0034080;GO:0034508","greenyellow",-0.412731418243169,0.025841775127712,0.167501259827237,-0.27380816301734,-0.184420975145149,0.319461261737104,0.0705201577575779,0.913881414454595,0.480271056753494,0.242744460847472,0.436355473846708,0.1697587797968,-0.292254820843356,0.197478836602861,0.118903663197931,0.0206342023263423,0.0579396837755889,0.0597577888066129,0.484074366730854,-0.147448350565862,0.304265672585796,0.382285309819452,0.608843741335077,0.624868570646257,0.603188417458592,-0.155599446823203,-0.110350572176254,-0.151736914469958,-0.30055899168112,-0.284056384475863,-0.303670410061009,0.0414861750106477,-0.212592233775931,-0.24675433291605,-0.366904083341252,-0.058526885161718,-0.121831571960045,-0.00203048742180599,-0.144200066205533,0.110958597068439,0.0285869429559148,-0.243385607328643,-0.128368029255412,-0.0347472191163708
"LOC111099755","GO:0008270;GO:0008745;GO:0009253","skyblue",0.328865527996794,-0.0300475696520026,-0.192446135841119,0.156422081603393,0.212296154580226,-0.20006360024108,0.15684191287258,0.899928134148514,0.416293031182624,0.510171514152186,0.36887147140965,0.397719824724242,-0.273837370291177,-0.454047981566171,-0.118799930979924,0.0578338822048824,0.122771565567284,0.252408140146745,-0.358749723819675,-0.0479072341690403,-0.19441298298301,-0.107823008482442,-0.149407197069902,-0.428429608724329,-0.465945629227319,0.166544684065861,-0.107719574735888,0.271556781502326,-0.0569335299567567,0.137313094462198,0.24362862254554,0.00694824171560467,0.0735622792411609,0.255844070329779,0.349897186802993,0.73933435422228,0.107841229080632,-0.114589663887473,0.220028563079621,-0.0817417292930056,0.101056456240933,0.00733695203945244,-0.00824632178663563,-0.111835249146626
"LOC111099773","GO:0000977;GO:0000981;GO:0005634;GO:0006357;GO:0042127;GO:0048856","yellow",0.209021706650625,0.0874579234229606,-0.319831929772961,0.0426921081804889,0.194966577191906,0.0553004235316087,0.376474323956186,0.713885122207407,0.169236299000962,0.858163735657818,0.410096491920674,0.816877115260601,0.219387295058223,0.167626939754831,0.019690575119687,0.128698099017682,0.121655312646487,-0.0148793413939235,-0.200285833136649,-0.0860599878180793,-0.225654433313037,-0.0547992995684358,-0.24716343766465,-0.113915105778726,0.00583839302847329,-0.0826152953494912,0.0530379339916784,-0.237651349115476,0.271742956440324,-0.208278644109925,-0.183362705763632,-0.308499341235593,-0.145884865811408,-0.313871303886951,-0.258678825872812,-0.0561130350923257,0.213643966192395,-0.131006616563838,-0.0425797894212108,0.210067072795632,0.7453796380126,0.94115348773427,0.165609158047046,0.020905516953082
"LOC111099774","GO:0015867;GO:0016020;GO:0022857;GO:0055085","orange",-0.417804195302653,0.066087526491072,0.0955751129995442,-0.298405956272494,-0.164217294765526,0.391731967231514,0.0667947343475812,0.781914977636599,0.688550464251381,0.201270773033189,0.489041625994802,0.0876138513479664,-0.090130087494274,0.0822730644554571,-0.0645478086395333,-0.091535450229548,-0.0406880530621666,-0.0340108260582096,-0.222705961205067,0.12588231654742,0.126809441634302,0.20492031333011,0.0696028480420925,-0.54013299316793,-0.101385077556348,-0.220030513960662,0.403420020170233,0.0699152029434398,0.476776784256463,0.337825171207511,0.677053922881368,0.349927540107469,-0.202023107863813,-0.200297622177045,0.134829127900942,0.135634411946121,-0.377318411803407,-0.510922202410081,-0.433791483429584,-0.685086576500286,0.0677075674774267,-0.117660165475918,-0.290465688710927,-0.217621694699945
"LOC111099775","GO:0004601;GO:0006979;GO:0020037","lightgreen",0.13135817995907,-0.0376799682281046,-0.193751457929237,-0.0674211695057018,0.222270917827306,0.0280608714441055,0.580929588683413,0.874681386159676,0.413077600464977,0.777618922737147,0.346255741395975,0.906515991690672,0.32248058260343,0.339495821669409,0.183687989300149,-0.170188946645485,-0.13922265929493,-0.0882788305423938,-0.120625848625515,-0.111675917170377,-0.16421323529132,-0.351378834932658,-0.152641948592534,0.025393064891702,0.0433776968927274,-0.150021874951612,-0.0345447582244152,-0.15531581590065,0.279962280678722,-0.00989110814504258,-0.213664936184697,-0.195097044506027,0.205514774318991,-0.136915519440143,-0.120300374483358,0.0364713876459683,0.794854270903841,-0.120225855177798,0.325072054235475,0.248483554150468,-0.047571981711849,0.475177081941219,-0.0497740003602722,-0.150003082136825
"LOC111099780","GO:0031110","midnightblue",-0.123331605546437,0.385723171224264,-0.0234645474691008,0.264376073202244,-0.421486563787503,0.163372847348242,0.6044399162721,0.0930234905595708,0.921779183121459,0.260003013833551,0.0641845520850654,0.491309578275302,0.44238099955316,0.371734109391032,-0.291324652278466,0.367322372153166,0.409081645923587,0.114440782942426,0.229184370105635,0.13583818227154,0.492998436249869,0.755406681430388,0.530447808773589,0.424078998929334,0.790727967242084,-0.115783766477195,-0.119602334584109,-0.0681004211248534,-0.209407069223858,-0.136078368453666,-0.0910216568013356,-0.275113218539357,-0.729678313251735,-0.573513860490932,-0.44779730202532,-0.194202163720841,-0.437793618719575,-0.305985913298716,-0.468048721789617,-0.222006608273634,-0.0717032237126367,-0.113962350128956,-0.0298720330226379,-0.032688587100407
"LOC111099782","GO:0004601;GO:0006979;GO:0020037","yellow",0.126432181180621,0.185816540818123,-0.276804642472888,0.0973686498635095,0.0422142238529168,0.110441658685352,0.595311899392059,0.432830571695568,0.237419566762259,0.682994359803836,0.859736279924828,0.642984536067059,0.503411594311132,0.43209126925826,0.058197319894198,-0.155136274610036,-0.144227748771198,-0.174043909551055,-0.12404310933615,-0.00860700178060659,-0.121172682802285,-0.26305868240521,-0.219968882685213,-0.167866576227647,0.0243113229513012,-0.174238857960035,-0.0402143923504886,-0.197627844675721,0.632345136216708,-0.0854765638675748,-0.0420228323064173,-0.189430154284747,0.00308090020475194,-0.209961245744043,-0.138984556464076,0.0239207180390397,0.364570926876645,-0.135763447946119,0.0962493325365958,0.000212556690284776,0.145828982428809,0.578142937917873,-0.0672163006565946,-0.145017697735312
"LOC111099785","GO:0003924;GO:0005525;GO:0007165;GO:0016020","white",0.425048640266184,0.0265187385082902,-0.22592112499097,0.293030586696703,0.178229284793049,-0.279646712640325,0.0617335297180394,0.911633755459674,0.338186146797385,0.209900857246693,0.452175163881552,0.232439278292585,-0.098225752563114,-0.0823264174619657,0.303561221708866,-0.00863691402171926,-0.222687373046581,-0.351935244400856,-0.188769839115564,0.0651336233428686,-0.176584893681968,-0.661192115316768,-0.313079103257618,0.192987755620737,-0.286986147359719,0.114608800080062,-0.135571944451107,-0.442005123176543,-0.0945768480555827,-0.250928805022773,-0.557023236023532,-0.0265829477188368,0.641623448224101,0.528412877226755,0.164557498351389,-0.01027069672844,0.517602493090086,0.59301618577322,0.628928946013878,0.69858627395255,0.282794318441904,0.431683808036445,0.0286747594477721,-0.130364013374389
"LOC111099796","GO:0000978;GO:0000981;GO:0005634;GO:0006357;GO:0030154","midnightblue",0.106700934200171,0.13480176364793,-0.205378498630726,0.0829111798036198,0.0348450951244677,0.067130490160934,0.654342534204459,0.570964702036252,0.385036276273172,0.728205000658316,0.884046373397324,0.778554761283079,0.0953187118060103,-0.198633427130693,-0.508245305150293,0.244262632756148,0.440768594533672,0.330861369409426,-0.138490169983534,0.382335246049777,0.707341655739052,0.774248352351242,0.61642932326232,0.0976095162706714,0.367751233761085,-0.0340122887746745,-0.171522579529263,0.175784320477079,-0.268678855812715,-0.192075557379144,0.133033859192129,0.0131129983086185,-0.562822200037767,-0.162250966339063,0.0167247705939448,-0.159339983684138,-0.44303724713815,-0.282740245077084,-0.409681971216023,-0.302677275325706,-0.102924319045435,-0.297353522187286,-0.0661491517700204,0.214693263647862
"LOC111099801","GO:0005524;GO:0042981;GO:0140662","yellow",0.0824539532139274,0.380062752412913,-0.478858984891641,0.0841351335693296,0.0056921239593651,0.347618602191271,0.72964992560633,0.0983397222978755,0.0326737692168969,0.724341422482871,0.980998654073154,0.133150900849532,0.107811720845169,0.252477443840887,0.234242075654171,-0.0157139277954361,0.167769864773717,0.159114126235576,-0.262504192571497,0.127306006633933,-0.0795279970529647,-0.236355697630231,-0.223658704718273,-0.327176730334514,-0.127083387427818,-0.227686173485411,0.117598618179349,-0.226530817085356,0.469160151585159,-0.120911907832211,-0.00695270157123955,-0.260244589747336,0.0856118396228215,-0.098458173462968,0.0883620477246902,0.461536427012476,0.163891476261648,-0.284584724732394,0.101690925698557,-0.0811992785396318,0.373177465699009,0.544212435623242,-0.213119932463624,-0.327832808945244
"LOC111099803","GO:0000122;GO:0000978;GO:0001227;GO:0001817;GO:0002682;GO:0005654","greenyellow",0.0479242203429942,0.225627828440382,0.0557376369826793,0.34562545455502,-0.310714862601131,-0.106548960754874,0.840981594681323,0.338830433182217,0.815453098058909,0.135540746325187,0.182409252528336,0.6548055432325,-0.101136409870913,-0.0229416110677095,-0.316391724878689,0.386566507536846,0.276936045993886,-0.00130878260697055,0.444694090399559,0.10988578221817,0.280725576750315,0.271186991216828,0.305627727508221,0.428500772809531,0.326456655936564,0.0494055131901368,-0.257592710402536,-0.263022053684901,-0.272669397154972,-0.325230054909425,-0.279044579634296,0.116837464640829,-0.186195065380864,0.153726886662198,-0.0730846066342222,-0.109316419548006,-0.204349912401096,0.371761560646987,-0.00763894753051699,0.162149795736624,0.0662718960608934,-0.201010033532923,-0.275092277265177,-0.388913464117139
"LOC111099808","GO:0005730;GO:0005737;GO:0006364;GO:0030515;GO:0030688","cyan",-0.223240382534793,0.207576687782387,-0.056005903933891,-0.0658907857331219,-0.186751419445453,0.308219710481551,0.344101682965571,0.379857350481204,0.814579620024227,0.782549255433669,0.430477718161494,0.186132113483706,0.542752919993787,0.924544551027496,0.541597686505057,0.0407699174028465,-0.0730913809482713,-0.225444475870976,0.169205910369173,-0.195330911529668,0.0343541470525715,0.138583000960116,0.197468241853339,0.462401998670507,0.770776194115853,-0.274103065199913,-0.134162986146053,-0.222101438042782,0.0168389968275524,-0.0908501683164593,-0.285476610839022,-0.288883557602579,-0.0928837600541885,-0.593783552065988,-0.450896219087801,-0.15536360217137,0.0953649114263272,-0.383003793858223,-0.150142472735569,-0.0652132212633239,0.0794290445920749,0.177953349788111,-0.196586812888738,-0.223557324710319
"LOC111099812","GO:0004843;GO:0071108;GO:1990380","orange",-0.14261242422032,-0.00549338103655653,-0.0330386071982098,-0.189625128880053,0.0368311723164194,0.194368959036916,0.548643097431129,0.981661985422956,0.890021907562203,0.423287967259577,0.877483752670367,0.411561193315889,-0.150147504657307,-0.207930278389088,-0.448462107649292,-0.0409508928897754,0.127051256820511,0.32293018485737,0.202148709160867,0.0968213392439145,0.248088228449134,0.421459296752939,0.276493557142467,-0.301031799312148,-0.02317138188209,0.0161048146736615,0.0124948852039716,0.40858875433825,0.30189098623887,0.249649279417815,0.480842986856616,-0.162488623128249,-0.37076661296209,-0.0696996482135782,0.263790191078896,0.0328700702501836,-0.507946122712344,-0.229180462063701,-0.404628118422668,-0.571227815585868,-0.225561865761609,-0.472070791214819,-0.162285746148458,0.0376109040334267
