"Gene","GO.terms","ModuleColor","GS.Actual_shell_growth_mg","GS.Actual_tissue_growth_mg","GS.Ratio_tissue_shell_mg","GS.P1_trtmt_code","GS.P1_temp_code","GS.P1_DO_code","GS.both","GS.control","GS.hypoxic","GS.warm","p.GS.GS.Actual_shell_growth_mg","p.GS.GS.Actual_tissue_growth_mg","p.GS.GS.Ratio_tissue_shell_mg","p.GS.GS.P1_trtmt_code","p.GS.GS.P1_temp_code","p.GS.GS.P1_DO_code","p.GS.GS.both","p.GS.GS.control","p.GS.GS.hypoxic","p.GS.GS.warm","MMturquoise","MMblue","MMgreenyellow","MMyellow","MMblack","MMbrown","MMpink","MMmagenta","MMtan","MMgreen","MMred"
"LOC144627360","GO:0003968;GO:0030422;GO:0031380","green",-0.0425836974914879,0.0434540610347515,0.0383612114796568,0.131166363667042,-0.199314495978465,0.243614674836282,0.162378749159347,0.102132705885107,0.12460605319255,-0.379267034697065,0.84701975274478,0.843929887422495,0.862040102918694,0.550802175511978,0.361890639984713,0.262644851169016,0.459149680372624,0.642854065468946,0.571067813198226,0.0742878346976574,-0.019597846705861,-0.383852677982711,-0.255020977012127,-0.350495177590212,0.147127633482191,0.369434204105318,0.50432248352306,-0.0490870985900683,-0.268062838046083,0.380415626440836,0.19379863127432
"LOC144627387","GO:0000724;GO:0000730;GO:0005634;GO:0006312;GO:0045002","turquoise",0.265851813617316,0.350893905103761,0.184743821005915,0.4369749936738,0.235035544030875,0.362070088218826,0.227446454055146,-0.465614396862857,0.198239626497632,0.0537260286894525,0.22016402356977,0.10065931237241,0.3987305940992,0.0370758660642398,0.280344994631107,0.0895545946041464,0.296613083641577,0.0251516696193491,0.364538586320586,0.807643165651199,0.341695139100442,-0.0642414229823562,0.278976840292443,0.00581486308247001,-0.438674083783529,-0.0071813597808129,0.168708193013648,-0.267175940829457,-0.171217668610196,-0.146017851007999,-0.158733027380268
"LOC144627389","GO:0008270","turquoise",0.0060463510833623,-0.203736225059865,-0.271943952201085,-0.186116311230186,0.171663020217469,-0.290097485850612,0.141516520180398,0.26766183314029,-0.462944469220293,0.062351012289792,0.978156382128265,0.351115688967079,0.209374543547075,0.395174023250724,0.433511646247358,0.179349202115229,0.519513530332863,0.216920572914852,0.0261126933863406,0.777464885168622,0.205913705342777,0.126427929994479,0.134871424636709,0.094416039303151,-0.136250466838187,-0.104259713656779,-0.0860417852742228,-0.0656238312934747,0.00485136610551033,-0.292138984444785,-0.152335492342857
"LOC144627390","GO:0043565","blue",0.504137059383439,0.323631088952971,-0.00496556402278973,-0.0229632463788391,0.291088514974142,-0.170746830527397,-0.0589800689916703,-0.192301975804183,-0.138838257338349,0.386542360981224,0.0141710820835803,0.131963006438451,0.982060259277957,0.917169563895782,0.177800480103791,0.436006971896724,0.789225148390677,0.379366999733936,0.52752763922259,0.0684581161104348,0.0194761712604844,0.541416401725913,0.214543303569681,0.160300094532246,-0.133809348760783,-0.217148459901706,-0.136132005962345,-0.363953564426869,-0.0372420471879759,-0.220885777639686,-0.124088418671552
"LOC144627393","GO:0004553;GO:0005975","turquoise",0.293917199103515,0.393743520883609,0.336285295253732,-0.133982936095218,-0.218785010821802,-0.0376561599820136,-0.285044458880755,0.0239730135017132,0.224915265371325,0.0188643674124879,0.173430779956686,0.0630373773899291,0.116665808879034,0.54220332357304,0.315879264387073,0.864552784594458,0.187390194321072,0.913540208962818,0.302166353970991,0.931917657228638,0.940648199008916,-0.00303633366422727,0.312445960910858,-0.132549134612107,0.00610460316444803,-0.152468211761616,0.0148636261447986,-0.570352937157827,-0.293796635315832,-0.361250424019947,-0.34392468649143
"LOC144627401","GO:0005515;GO:0005737;GO:0045087","red",-0.21720539924526,-0.305376320960614,-0.212343133366244,-0.0697513806124743,-0.294811269684012,0.0708522488116513,-0.0577992661922387,0.200481239319443,0.134893973216447,-0.281082255791175,0.319473066046181,0.156490528050111,0.330690013661649,0.751815434295311,0.172065235567116,0.748020757811706,0.793355319757408,0.35902904007994,0.539435318739966,0.193865278197617,-0.072783420982377,-0.0169929051301845,-0.169847291976531,-0.0623161604835645,0.185139484603896,-0.0636380775038294,0.0469120097282778,0.111140464814324,0.173135704835039,0.112034971554223,0.27169611698287
"LOC144627404","GO:0000209;GO:0008270;GO:0043161;GO:0061630","turquoise",0.217741672310638,0.0845516711901422,-0.0576587082243131,0.130922633284778,-0.12093454918363,0.204157202991135,0.0626316354615787,-0.0358413243130262,0.173415611004521,-0.196406463966141,0.31825021430081,0.701296744968554,0.793847318739923,0.551549182756586,0.582550997028041,0.350099767478269,0.776487959492478,0.871026329305577,0.428759695669911,0.369080379714835,0.650165891725825,-0.146015926898216,0.30108609269114,-0.0873730507810095,0.162843453297068,-0.0503080073904564,0.116718398310656,-0.385608494742581,-0.227736435922182,-0.275147443958133,-0.262050388427852
"LOC144627414","GO:0004672;GO:0005524;GO:0006468","pink",-0.00988895320981046,0.380851018034209,0.625545023251533,-0.0821323800184913,-0.130848189426709,-0.0247176592983633,-0.127616707564208,0.0570955844530714,0.0917563891704419,-0.0289769502859874,0.964281161289829,0.0729876950330368,0.00141183082677024,0.709477822380269,0.551777437047552,0.910864832065864,0.561726763454062,0.795819197208176,0.677125694313073,0.895580805786167,-0.0770528483398435,-0.013543306042188,0.000346171428247261,0.190773044582223,-0.100151074872106,-0.119333988971659,0.428296979322251,0.24426743651039,0.184521870203226,-0.109012886298889,-0.0271955936643557
"LOC144627439","GO:0003676;GO:0008270","yellow",-0.302730468211863,-0.502529500219345,-0.476888923377378,0.193006308948375,-0.0804330945094605,0.25204441855247,0.0576488550480867,-0.141072156801512,0.232572275487418,-0.145651788762444,0.160294404451236,0.0145330726730814,0.0214011794133655,0.377590300557416,0.715242802887584,0.245965530466986,0.793881810941248,0.520839148957579,0.28556247601612,0.50725514772037,-0.130437227558742,0.132382259595165,0.0686999838999914,0.22205007264411,-0.0612888369356588,-0.181575532519594,-0.318087698685173,0.21328315047982,0.267213127350546,-0.140778900141372,0.0435089604868509
"LOC144627446","GO:0000462;GO:0000479;GO:0003924;GO:0005525;GO:0030688;GO:0034511;GO:0042254","magenta",-0.39364742643114,-0.333067418829081,-0.0525843538634669,-0.0042503574265432,-0.206250249983821,0.09846028180194,0.0195780064044539,0.141011439206207,0.0936173845088579,-0.253019158487299,0.0631074805281518,0.120427128277356,0.811658758269287,0.984643858917747,0.345074434962651,0.654907679641747,0.929348235999835,0.521020406088268,0.670930877396983,0.244082339329832,0.0206614064484581,-0.0908390812926009,-0.231540861737525,0.0223702114477566,-0.00876461959575373,-0.175695910754911,-0.189955379326702,0.448128802908292,0.401584919938731,-0.0618662840558459,0.208038076964783
"LOC144627449","GO:0005515","turquoise",0.106588831988757,0.0718567251743175,-0.0726282675343376,0.101908343297664,0.146280807144481,0.038705823350826,0.328530901758195,0.0981615658055194,-0.264569576050802,-0.142193036334354,0.628344577168041,0.744563268195316,0.741910787450084,0.643588012636248,0.505402939296357,0.860812434707752,0.125878027362224,0.655891849359068,0.222481120085413,0.517498459379006,0.228435884238174,-0.00847409560138645,0.336855576167579,0.203434728789198,-0.231193782145997,0.0109039192398086,0.120418988672392,-0.0337465491085728,-0.1385770967642,-0.321770867064666,-0.318922165362201
"LOC144627453","GO:0005634","black",0.103200487559347,0.111006510676275,-0.0172973828659818,-0.29824124781094,-0.364006929026281,-0.145321631755455,-0.225077686739405,0.367984891448651,0.0461068131105868,-0.202668032333034,0.639365514038276,0.614090402649356,0.93756177855274,0.166895680740413,0.0877269988656342,0.50822864850377,0.301808100376649,0.0840609668548506,0.834526288668098,0.353701252307401,-0.00561509688723198,-0.17804313611702,-0.264397678206541,-0.272999773931892,0.364169055890207,0.309595876959852,-0.243903467112087,-0.0184453327048549,-0.205785732158641,0.305091541981475,-0.036879000187414
"LOC144627455","GO:0005509;GO:0005886;GO:0007157;GO:0032991;GO:0045197","black",0.0509101807174524,0.211576517295441,0.25005099201798,0.0472005943681267,-0.295373716221751,0.199490353465334,-0.127540628108923,-0.0107273247084234,0.346742372442392,-0.216211488600871,0.817555581907273,0.332479823517514,0.249846124217311,0.830655301790556,0.171210020068382,0.361458479874976,0.561961966849849,0.961255088793794,0.105032802627498,0.321746977004694,-0.0256471655105865,-0.087271937329808,-0.16768601912842,-0.267059627547245,0.254517339430513,0.291499453310321,-0.146501932157765,-0.190773151133781,-0.287748304215514,0.224096478031334,-0.0801103764892049
"LOC144627460","GO:0003676","red",0.0749985929676798,0.122074077975293,0.139608889278418,-0.221596157986393,-0.0279806137537105,-0.229215434374696,-0.153603463976734,0.148299072380063,-0.116468524332855,0.112454782458373,0.733779727731202,0.578976277472233,0.525215723670176,0.309544681055458,0.899153037766716,0.292769857377424,0.484086178400668,0.499482318193352,0.596652039023969,0.609446304210613,0.0779496561183956,-0.000660821139162791,-0.298454682915492,-0.262266979140657,-0.283184763892325,-0.0454135983618889,-0.171565450162535,0.00980544676416892,0.0716407843815764,0.342682132929522,0.273796454304707
"LOC144627475","GO:0005515;GO:0005654;GO:0008270;GO:0061630","turquoise",0.0467467184354401,0.209456257013809,0.215972652581633,-0.327158785610947,-0.407098329097196,-0.15551344594284,-0.372770520797901,0.289866238176628,0.173245937929514,-0.112955243419981,0.832261151286138,0.337460075912531,0.322294851003858,0.127561218156776,0.0538607903623641,0.478601447068473,0.0798042014853174,0.179711914861238,0.42921851384734,0.607844872912499,0.203712646553242,-0.0912639865872458,0.349144906742086,0.343872557406461,0.204418576440879,-0.105836642394794,0.225871018097031,0.112308049913043,0.0592687659830231,-0.467212247447861,-0.354754384068448
"LOC144627476","GO:0000209;GO:0005515;GO:0008270;GO:0043161;GO:0061630","turquoise",0.0818109567061525,0.113569178833084,0.0289018983470028,-0.327973604967876,-0.26679174638327,-0.226561016097274,-0.153176759989145,0.417350096765813,-0.113849695502276,-0.159615889361153,0.710567110008134,0.605882712240201,0.895849827067554,0.126559726209239,0.218475719942666,0.298548439186076,0.485315807047955,0.0475456361081742,0.604987045655122,0.466928025844855,0.365633523538654,-0.31250252118979,0.316750767539748,0.108546764233261,0.0708776218684767,0.0875018493929352,-0.0442236136421379,0.113016589447834,-0.0834322667001526,-0.316490678176999,-0.307712254220939
"LOC144627477","GO:0005515;GO:0008270","turquoise",0.145504614061756,0.168409008046597,0.0959859446863494,-0.0412214781163918,0.0449359854811762,-0.0677093012175935,-0.0438351766264874,-0.0152692159103948,-0.0358496429358496,0.0922948374575161,0.507688994841929,0.442408866503767,0.663076412170145,0.851860109416423,0.838674068093078,0.758869133179138,0.84257759186401,0.944871312650092,0.870996638069522,0.675331223448886,0.39256457708284,-0.0299718528542955,0.289314908498366,0.246380805573034,-0.277976501050213,-0.384261027438875,-0.0327312181407,0.146259749966732,0.2801588140597,-0.326625687458065,-0.0433037912273142
