"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue"
"LOC111126617",461.789559308681,0.0135617312874788,0.0896010777132748,0.359791905403872,0.719002756944837,0.950956208465452,0.998136893012452
"LOC111123314",5232.88734067104,0.0606762065815885,0.104636679156873,2.22600734754116,0.0260136892678897,0.483109785391763,0.981583895431561
"LOC111127059",1884.42230973807,-0.0269333361749236,0.0970698242008114,-1.14039105197846,0.254123419091937,0.781686292967925,0.995497720869268
"LOC111123308",887.935220872917,0.00674767989708666,0.0961515585212931,0.285824086483978,0.775012859033341,0.959527220811485,0.99706276643178
"LOC111127214",581.317161918196,0.00702439536901719,0.0832993980833787,0.157882596402049,0.874549312113164,0.978873210410685,0.998498766441054
"LOC111123936",5056.05736086673,0.0510779149564389,0.0845180563042429,1.16437697782259,0.244271273229117,0.774914193118786,0.998293093076967
"LOC111123318",690.342765578989,-0.0805090595496269,0.0802080049276106,-1.7098953377962,0.0872852287333695,0.634957368105629,0.998408841736499
"LOC111122737",297.469254166207,0.0290559784044335,0.0903531053605356,0.790370817607529,0.429311239763535,0.865812746785782,0.99791875811813
"LOC111127133",2576.77807592178,0.0264769675779062,0.0708883176032724,0.539862812773126,0.589291645186352,0.915986776341096,0.998594251790734
"LOC111123303",140.781842510288,0.0318904406622653,0.0964455228408183,1.2470880107677,0.212365228524812,0.75062822391682,0.995770739931855
"LOC111124187",1374.10521282138,-0.00662300996597659,0.0944213289814037,-0.23364010629889,0.815264389001141,0.966496900532995,0.997555196898767
"LOC111125721",1361.70368837441,-0.0883102233218055,0.0812360985571486,-1.89166972861927,0.0585349990306596,0.590665544385714,0.9983288541385
"LOC111124179",32.6326991329008,-0.0095477221885887,0.097220993900426,-0.462984775634074,0.64337527977742,0.929339534940451,0.996392403515821
"LOC111124178",44.4629038071249,-0.0244831942724036,0.0967793524138377,-1.03126382319873,0.302417118310456,0.807546332213937,0.995873503741248
"LOC111124177",1231.49348869591,-0.00823432704012107,0.0864007371118398,-0.197572026405806,0.84337992304413,0.97251230963349,0.998381680750064
"LOC111126762",107.181072471584,0.00638088507379434,0.0979733615374941,0.351840969604884,0.724957531300362,0.951758131670547,0.996064869786049
"LOC144622345",104.376415402732,0.0119638832857129,0.0931688973005267,0.381918685116784,0.702521680262521,0.946229118597909,0.997707456173118
"LOC111122534",462.78335767204,0.0262924344499195,0.0925201499801091,0.797466917653953,0.425179908762202,0.863237823276539,0.997603057005479
"LOC111127398",33.953259606724,0.0183241018392515,0.10222401959041,1.17155104027031,0.241377354489722,0.773074454464279,0.989336152434739
"LOC111124176",35.3360661840526,-0.0166297946507666,0.110344679459656,-1.33028821850902,0.183423327430204,0.728260204434979,0.980360584788482
"LOC111123492",9503.85875929458,-0.0836006056396772,0.0558097930314031,-1.82383565429369,0.0681769218650889,0.603807512727493,0.998594321969367
"LOC111126478",921.275183583906,-0.0294852931041997,0.0852969071437678,-0.687066265381594,0.492040971345949,0.888471641848232,0.998350489945762
"LOC111126894",1057.66339839044,-0.0576950264015522,0.087108292251985,-1.38839929166823,0.165015491956431,0.714554238303263,0.998032483195119
"LOC111125836",3666.62098899537,-0.0702477096416124,0.0774174408921164,-1.4605275054052,0.144145153816887,0.697518640767982,0.998525727177779
"LOC111125835",546.640500839816,0.010676397687793,0.0894480976404012,0.28172288569174,0.778156004734982,0.959527220811485,0.998171733248281
"LOC111123720",323.518480013473,-0.0196986887607884,0.10507784797424,-1.32327931811688,0.185742506898718,0.73060610427107,0.985067084602466
"LOC144622869",171.700879618418,0.00651063125213191,0.0991444577659316,0.425110241445519,0.670756312401924,0.937251147886897,0.994981995548158
"LOC111126352",1858.51312973039,0.0468511612999189,0.0818884172033531,1.02434019184903,0.305674620395627,0.809869833378033,0.998442894617516
"LOC111126356",291.495794551756,0.0169825206881953,0.0909849004888347,0.477710376437281,0.632856357886677,0.926129058661368,0.997963465381529
"LOC111126354",35.3488261725197,-0.0176407869172562,0.104185174882222,-1.21925117622387,0.222748873421704,0.758823157259854,0.986684362834113
"LOC111126355",196.81469037653,0.0183202784735995,0.090277179621163,0.498993345069618,0.617784072339585,0.921940352547757,0.99803083202246
"LOC111126357",2395.84576081559,0.0455653669282961,0.0959019695731738,1.58880539820512,0.112104334162843,0.667760822413853,0.995572130523349
"LOC111126358",304.833371406566,0.010615103152734,0.0955710008641952,0.41767999086213,0.676181103641903,0.93841485219677,0.997155248761245
"LOC111123367",215.447306523034,0.00315949923793348,0.0891691199971811,0.0825632291236664,0.934198840319833,0.99112185824992,0.99824336287119
"LOC111126212",98.3007307962929,0.00463654815229783,0.0964249934179824,0.204126608740068,0.838254561317486,0.971310857063471,0.997025896073275
"LOC111126483",413.971164645958,0.00091419015110184,0.0879544911054402,0.0229259775582157,0.981709318744061,0.997705070975593,0.998335374719339
"LOC111126521",385.372401201436,0.0248004765791189,0.13682418659444,1.86232958031325,0.0625566484343036,0.594154923196687,0.957264410595438
"LOC111124749",4963.59831569618,0.0324496424446409,0.0826381022756188,0.719421205376598,0.471881435112087,0.882788206233742,0.998455619974138
"LOC111124748",5249.45999809965,0.0733029440341838,0.0831345621251947,1.61891936733074,0.105464613198108,0.660147786174929,0.998275636194076
"LOC111126390",1522.34120909493,-0.0819748674362746,0.0705033112032916,-1.66312687649387,0.0962870409896423,0.646091540057468,0.998594392140994
"LOC111126438",751.060888468308,0.00534522093984591,0.0886803032182477,0.137253143072377,0.890830706239315,0.98166962295572,0.998264904080984
"LOC111123930",270.229822486499,-0.0139390101413046,0.0858017415984014,-0.329402431991112,0.741851529810416,0.954226240489875,0.998388257777329
"LOC111123926",3690.81971980343,0.00929282507346358,0.0949704333424817,0.344318100382966,0.730607073438135,0.952212899867136,0.99736464628498
"LOC111127169",39.3757754691714,0.0501859765000393,0.212572684255281,2.5206641388491,0.0117133594279834,0.391468607424553,0.900413873183781
"LOC111126756",40.6736727484575,-0.021367703516161,0.098672973265277,-1.07783526733493,0.281107277744362,0.796154399885862,0.99402994288542
"LOC144622870",2728.73028995709,-0.023235673176734,0.0725547693390488,-0.475107248008275,0.6347105326296,0.926840476074991,0.998594462305616
"LOC111123927",245.273989440549,0.0237458298016694,0.0862525016745102,0.566421069324963,0.57110757534293,0.910240659242632,0.998321081830681
"LOC144622871",238.177332499909,0.0110993438470936,0.0864819408025621,0.266803354210916,0.789620571558145,0.961673643144122,0.998367323632822
"LOC111123928",3236.02571171789,0.00405236773880841,0.094755833917218,0.147558392745092,0.882691293330705,0.979996294661474,0.997532923358465
"LOC111122966",131.190941680708,0.0206614726392364,0.103383563292191,1.30187879117867,0.192957823689899,0.735301293996205,0.987230580644349
"LOC111123929",2897.98270280924,-0.109447524940054,0.0916825612916328,-2.65360735018227,0.00796364348282787,0.35168520378963,0.996617769266593
"LOC111122689",9128.65791187792,0.0320377596789483,0.0872279758079959,0.782289581923033,0.434044408064369,0.866737175105376,0.998204951139586
"LOC111126670",3398.90261375891,0.0523129955733699,0.0937004764100972,1.60430944789392,0.108645859583777,0.662500465465929,0.996681745447123
"LOC111105108",24.398349642761,0.0271402830991587,0.1474965599096,1.97475181951216,0.048296319133412,0.566408648260546,0.948671819954238
"LOC111125375",1251.22720785587,0.0229066688198228,0.0917815009060075,0.668684615728821,0.503696683192976,0.891188264714659,0.997784303028951
"LOC111126525",2842.16412427128,0.0739953429460521,0.0797106344220399,1.56657968215896,0.117212970051776,0.674320078052181,0.998449240698822
"LOC111125204",18310.1616848226,-0.0891581317196728,0.0769184804676396,-1.84053646904597,0.0656895152164834,0.597753441719705,0.998504824945221
"LOC111122866",341.48897591716,0.0306714776066807,0.0931161405057906,0.959029596360585,0.337543835586992,0.824639871268129,0.997390040502461
"LOC111123082",873.047363147586,0.0225863143920651,0.0851982974381918,0.52588212074762,0.598970112172446,0.918792496510045,0.998382424505676
"LOC111108382",1682.51630585066,-0.098567020511868,0.091773715310715,-2.47071511475479,0.0134843192051478,0.409329617433136,0.99663829849371
"LOC144622876",54.6009991158447,-0.0223321462619627,0.0974629234464703,-1.01384611604221,0.310656186324151,0.810423540301626,0.995414881364649
"LOC144622877",151.262412910534,-0.0124398637450913,0.0951200198059354,-0.466024659080272,0.641197849948309,0.928514986462624,0.997248034129954
"LOC111123597",713.522460697558,0.00723026434683669,0.0845735412705781,0.166427888639768,0.867820228033343,0.978002783512512,0.998460349046832
"LOC111126662",257.141681596118,0.0315501971108356,0.0862265415246329,0.750726937587218,0.452817007883295,0.875405600220925,0.998281529655609
"LOC111126122",415.527228208287,-0.0229346906995015,0.0954526054879844,-0.865905413979476,0.386542033899749,0.847706434275787,0.996801662945186
"LOC111126524",295.762904033931,0.0205548984140711,0.0950365872920115,0.75291266482226,0.451502397075823,0.874258357066347,0.997047076951168
"LOC111125872",9611.32708309046,-0.0464253096194825,0.0785300881987654,-0.97782066310623,0.328163029457276,0.820001606589108,0.998537595479817
"LOC111124005",810.428361588904,0.0387509919179653,0.0826986267931585,0.858893736308592,0.390399145474164,0.849244631538977,0.998436409560673
"LOC111123869",8206.44089971817,-0.0796205369905459,0.0736045449112521,-1.6230161632049,0.104585949709033,0.659542429746052,0.998594532463232
"LOC111123093",6152.63739368166,-0.0406115436516855,0.08682804601916,-0.978197634866611,0.327976586006923,0.819687522455183,0.998182237810691
"LOC111126659",5777.54389670951,-0.00969261825946782,0.0886306366943129,-0.248360858632309,0.803855215236933,0.962928134221302,0.998241717463828
"LOC111125903",877.300671515054,-0.0445413021101439,0.0910399219707188,-1.23240394440745,0.217798228222321,0.755337070819888,0.997613214701353
"LOC111127445",20.6610510304171,-0.00562808545280457,0.104624733414466,-0.571409194738633,0.567722297772826,0.909747828645063,0.989608839848577
"LOC111122784",300.706105566322,-0.0481164414832745,0.0915240371041187,-1.35301539322116,0.176050712777476,0.725463379654472,0.997457191370673
"LOC111122783",752.669897825365,0.00965781625248065,0.0898927396783836,0.259391554401175,0.795333145389926,0.962811139577028,0.998140584035657
"LOC111126646",1016.74578643414,-0.122669190101133,0.0944545185688745,-2.92106284149082,0.00348839456415605,0.264223849641004,0.995849341068106
"LOC111127669",317.463013129066,0.014956538745976,0.0923450971383546,0.452459891897369,0.650937709001495,0.932060913788226,0.997802631015412
"LOC111127668",1205.81018961268,0.0270309119791252,0.084016252921226,0.614117148680728,0.539137917002849,0.901036088648189,0.998419913769295
"LOC111124904",6510.52132070614,-0.0719184613601115,0.0717708282177499,-1.46209495685053,0.143715190539919,0.697518640767982,0.998594602613846
"LOC111123996",2432.28798190929,0.01313011089171,0.0894095630923436,0.345818290621202,0.729479278368708,0.952190102341893,0.99815665229997
"LOC111125936",236.866423695045,0.0141145963306927,0.0930524905770371,0.446542686777507,0.655205285101427,0.933953535342961,0.997697709391691
"LOC111124606",6131.99105901561,-0.0870207763593517,0.0772229121966047,-1.80061185859194,0.0717640787489266,0.60829637797113,0.998500605110411
"LOC111125473",220.553619068184,-0.0117949727031789,0.0899362528888218,-0.317239830515691,0.751061629201144,0.955376656275116,0.998120225938683
"LOC111124608",461.974004594696,0.0289765882672946,0.0969420991478612,1.1965963983713,0.2314639049673,0.763816303233143,0.995497007092447
"LOC111123729",1208.7772827144,0.0504701901234471,0.0903039399306911,1.34777601748596,0.177730433705861,0.725479032992735,0.997667772553949
"LOC111123727",51.489060960199,0.0167762662624607,0.103067739283273,1.14534332502917,0.252066965528062,0.780660420422323,0.988376504078929
"LOC111123730",322.05965136246,0.0210702795013899,0.0887052770945654,0.540096656079012,0.589130376659056,0.915986776341096,0.998159544013059
"LOC111123728",2222.34011835916,-0.00820879910055285,0.093929868588051,-0.277693186122981,0.781247891646443,0.959527220811485,0.997629289299822
"LOC144622879",52.0385077182214,0.00749601356824048,0.103330783627164,0.673794672007012,0.500441862663386,0.89090707256668,0.990155282637584
"LOC111123726",350.282910215375,0.0441601493724796,0.0884011558263488,1.11033075499503,0.266856524922116,0.789879006713501,0.998007562162163
"LOC111122987",7949.90761383422,0.0278660841141309,0.086157955386648,0.662569720819234,0.507606167988191,0.89200810611492,0.998306643215604
"LOC111127642",1675.11515780639,-0.0553912778968332,0.0909840480682571,-1.50827976296347,0.131482940382083,0.689121938772281,0.99746154568429
"LOC111123664",1038.13111408941,-0.0371695327836055,0.0872900403002545,-0.907551910951053,0.364115011267437,0.835679539426758,0.998168164971942
"LOC111123663",1136.80904439131,0.00131564787371649,0.0916334702010649,0.0383563386486101,0.969403572055805,0.996013193138002,0.998044507704743
"LOC111127646",358.94102600215,-0.0203562349703923,0.0924646002102213,-0.618301514719694,0.536376603611576,0.899907089794094,0.997705962039192
"LOC111126072",169.910753552115,-0.016739454292472,0.0942197851813807,-0.575785093604714,0.564760450287993,0.909747828645063,0.997397996516726
"LOC111126073",113.117608901382,-0.0229376494295277,0.0967005754979314,-0.969309603655434,0.332390739075744,0.823363647762478,0.99603679475528
"LOC111126052",513.072939802535,0.00368753624811199,0.0869000943258474,0.0896703484089928,0.92854917953323,0.989426520095351,0.998376642454353
"LOC111126496",3475.14924297612,-0.0168708182993579,0.0766164110036623,-0.351262228017099,0.725391629355448,0.95185869112832,0.998594672757457
"LOC111126498",2017.1646799562,0.0262512772950174,0.0779926304517208,0.55179313719175,0.58109008974852,0.912632021334958,0.998594742894066
"LOC111126499",1832.34066555704,-0.000831812570340434,0.0858079749585447,-0.019675418897929,0.984302299861678,0.997781567757264,0.998434322918629
"LOC111126495",7852.18620636307,0.0226050337214259,0.0837494047865448,0.51141045668256,0.609063674397191,0.920642252907492,0.998444700804714
"LOC111123569",156.297650710234,0.0665839039544051,0.0946548387644192,1.99184965583121,0.0463875561211677,0.559237061155204,0.995781431375583
"LOC111126648",546.361827652913,-0.0192242194317745,0.0903204943190526,-0.524428100536459,0.599980815970406,0.91924985712643,0.998017940856569
"LOC111126647",27052.1139868222,0.0897665718329533,0.0747167142704378,1.83343120911571,0.066738469948141,0.599931378741194,0.998550469156674
"LOC111124673",6436.69338336164,-0.0281238748133928,0.088615755647885,-0.717172422071171,0.473267713455906,0.883419029894871,0.998114687942913
"LOC111125649",6401.87818824183,-0.00433819004604048,0.0861147036403632,-0.103368460482673,0.917670542915202,0.987210413404264,0.998408751815151
"LOC111122582",73.9784640634442,0.0503776294512193,0.0996168210611927,1.90071220229658,0.0573397193800852,0.590318586657468,0.99063768571634
"LOC111123758",314.94538766871,-0.0072800532273382,0.0902718769168148,-0.198724083950449,0.842478583480939,0.97251230963349,0.998126853661101
"LOC111125534",11188.1031666403,0.0988645007746259,0.066826271141701,2.01219570876371,0.0441993106802521,0.554493914755838,0.998594813023675
"LOC111125533",1179.44494129462,-0.00333334134577456,0.0843064437481737,-0.0763313790565013,0.939155461783266,0.991452191372642,0.998478486078484
"LOC111124167",816.603927401474,0.0128328436370334,0.0807465336246439,0.277727778082404,0.781221335310534,0.959527220811485,0.998546053050108
"LOC111126825",2626.92032845647,0.0148801569580346,0.0890483095367434,0.38658857124761,0.69906082018417,0.944950921511993,0.998173630650795
"LOC111126907",202.834228843612,-0.00203965788234923,0.0932303119542987,-0.0655756017028533,0.947715714313459,0.993201437297427,0.997844349803324
"LOC111124166",148.804470794466,-0.00364750694419136,0.0911301494691003,-0.10361877183005,0.917471890088246,0.987162275614949,0.998074067398252
"LOC111126783",152.141622336264,0.0447508690560601,0.101933494550983,1.87139767093678,0.0612899814989306,0.593379726840502,0.986863498559581
"LOC111126784",367.966276812404,0.0311209980064245,0.0943254042129867,1.05183230921855,0.292876492758187,0.8022931688315,0.997005365055017
"LOC111123058",1266.13876216977,0.0320440406951892,0.0886263954633123,0.816218995925825,0.414374894144876,0.857041063670553,0.998083375202426
"LOC111127380",426.460667809009,0.0026889048341854,0.0952127004188639,0.102531103800174,0.918335125673966,0.987322303606081,0.99745765042191
"LOC111126035",995.146936383931,0.00755305121488847,0.0935270364120958,0.247799596127786,0.80428946742942,0.962995188289721,0.997712670357473
"LOC111122525",4604.80636887748,-0.00856421274350339,0.0822133789869916,-0.189140539985408,0.849982668570921,0.973289266737701,0.998522555534075
"LOC111125383",75.526320352308,0.0251445098302221,0.0954095251103765,0.938947272160248,0.347757816785921,0.827893609400997,0.996746365152969
"LOC111125381",557.883046987071,-0.0106327966912087,0.105997920954571,-0.948974631951791,0.342633514442631,0.827058647781964,0.986461481102901
"LOC111123878",2743.32110100522,0.0354339990891486,0.0783044875398394,0.746027677794086,0.455650695620483,0.876184342904472,0.998557006271122
"LOC111123879",2862.76196278929,-0.0396137548383418,0.0910122567396671,-1.10019622852481,0.271246633497388,0.791079457521366,0.997690534207531
"LOC111126420",1079.54625703311,-0.0716853677106089,0.0878997922312067,-1.74185478501177,0.0815338574541703,0.627705793518689,0.997809127830595
"LOC111123635",1379.87532917546,-0.0152997480238339,0.0909811541051245,-0.430537435746905,0.666804740998524,0.93714551177956,0.997982146374595
"LOC111123802",5153.22212648655,0.0418226508708184,0.0865624050338525,1.00015605955361,0.317234990069501,0.81426787740784,0.998195171054332
"LOC111126771",35027.4380684128,-0.0912433293525082,0.0812116171343229,-1.95187881832287,0.0509525936380489,0.578749624595026,0.998316866721507
"LOC111123131",794.772816955204,-0.0132727586621269,0.0894101228318969,-0.349573341779796,0.726658920305065,0.951975340779308,0.998155807171203
"LOC111103729",117.759071318678,0.0360599896552305,0.109299928957895,1.8667065302916,0.0619425813108949,0.593379726840502,0.975936372017324
"LOC111102680",29.8000826571085,-0.00639754643290269,0.0994335154141348,-0.434183095629144,0.664155487546355,0.936153596520664,0.994676021540393
"LOC111129454",1050.99760812247,-0.00263658949389547,0.0979903690040147,-0.148405476907061,0.882022777988756,0.979996294661474,0.996318204945686
"LOC111123125",2418.75581391388,0.0530411465239043,0.0881940573669688,1.31829481541122,0.187404975855035,0.730684060832374,0.997949226076314
"LOC111124579",2273.15662652505,0.0603320644146422,0.0720588949533208,1.22868046268837,0.219191634158214,0.755468548418242,0.998594883146285
"LOC144622886",2970.09373744465,-0.00523074284846252,0.0912358636362028,-0.149354412004449,0.881273982127874,0.979996294661474,0.998050465013457
"LOC111123130",1035.77339864809,0.00721363867143147,0.0891754736370249,0.188495300742814,0.850488398957217,0.973289266737701,0.998214965356827
"LOC111123132",868.298522872849,0.0241972625627591,0.085513165883072,0.5671606427193,0.570605044900286,0.910213069114709,0.998361909556829
"LOC111123128",8759.6300100025,0.0571244928346461,0.0835206599411615,1.27675668418814,0.201688162373042,0.743562040997238,0.99832855653447
"LOC111126540",29.145282221517,-0.00448535765539328,0.103596993326452,-0.448967847397243,0.653454850993294,0.933170176197271,0.990883431687354
"LOC111123475",1422.93856561186,-0.00633111177986219,0.0930727223166754,-0.201194721072383,0.840546319073375,0.971920767179855,0.9978079339366
"LOC144622179",624.455144462984,-0.0511999580502795,0.0924008151221417,-1.48763626224097,0.136846844899037,0.695898310690165,0.997178882942181
"LOC111126471",825.417262631188,-0.0249723836707105,0.0911148947049225,-0.70429401189922,0.481249694676819,0.885212410444838,0.997860727240987
"LOC111123364",37.0764259293187,-0.0319943480578197,0.0968921317510966,-1.28707914631772,0.198066703157686,0.740334590319412,0.995367037432815
"LOC111127656",4767.75816249085,-0.0404402234877439,0.0876021200358537,-0.994768907860065,0.319848671508478,0.815458540429191,0.998116705530951
"LOC111126451",966.577126550103,0.103127837807786,0.0839080223708991,2.26793458979093,0.0233331937167597,0.474833886878114,0.99803207066159
"LOC111123327",74.8722103882918,0.339969520103513,0.863014838911919,3.49031145293946,0.000482457919101969,0.133187320879228,0.628916885839883
"LOC111123763",482.51747680589,-0.00395727375818227,0.0999841638491865,-0.297895070142221,0.765783250690813,0.958123124861537,0.994461681584519
"LOC111126299",440.462821541905,-0.0121641076830645,0.0966708869855886,-0.542371378542791,0.5875626925898,0.915383280446185,0.996598628559965
"LOC111123232",957.151357076656,0.0452589672577042,0.0855792754604392,1.05644075090712,0.290766896451987,0.801375653090019,0.998251218150887
"LOC111125663",2436.48470550104,0.0421736282334089,0.0768963030531307,0.877719357229138,0.380096037019841,0.843158927731958,0.998594953261896
"LOC111126923",1378.39230787477,0.00435621470584528,0.0859495844749396,0.103381638775326,0.917660084191576,0.987210413404264,0.998417249205671
"LOC111127296",50.0704225192536,0.0573726324428453,0.10710129467302,2.21918763212062,0.0264739621355706,0.48466392040132,0.977006587275044
"LOC111125624",1774.52133308673,0.0358761252126556,0.0896419014362511,0.945269112682601,0.344521503119895,0.827388205663261,0.997937055877052
"LOC111125625",481.777794562564,-0.0140013151215141,0.0997037991161113,-0.854988878550255,0.392557304668488,0.84968999935813,0.993396536837445
"LOC111124661",233.260039036485,-0.02374018343845,0.093577088847194,-0.771868386378035,0.440192382984434,0.8699163736849,0.99741661056015
"LOC111124659",391.378675563355,0.00888420608167115,0.0927092899887337,0.275463654750985,0.782960045362417,0.959707718472088,0.997829059573931
"LOC111134036",65.8834876446427,-0.00751802106860566,0.0981497671262497,-0.422211346532344,0.672870760275676,0.937251147886897,0.995823667576631
"LOC111124658",4662.00767665828,-0.0421663761768466,0.0853361325926207,-0.980078820529965,0.327047212848373,0.818913046957587,0.998284670326184
"LOC144622891",175.194773792415,-0.016172404636715,0.0943474049026505,-0.562477320992253,0.57379085120148,0.910261079336781,0.997373981898818
"LOC111122985",5696.7115473749,0.0124189666908762,0.0945457300728971,0.44109094985263,0.659147155095488,0.935147249299001,0.997409006274751
"LOC144622892",1731.50814379334,0.0261934405269783,0.0958481789596743,1.01044257213553,0.312283300150695,0.810875273857659,0.996447699712123
"LOC111126639",4019.50463479857,-0.0869747236065011,0.0868437737563995,-2.0343673366389,0.0419145725847124,0.546386944323825,0.997810660928155
"LOC111125917",343.163677857026,0.00252782289248855,0.0978607074717991,0.139255939640941,0.889247905634784,0.981240680978406,0.996410720036626
"LOC111127450",192.306082161631,-0.0330189197926996,0.09602085733349,-1.24653315583558,0.21256872466451,0.75062822391682,0.996040671651506
"LOC111123330",1039.54042789465,0.0519830289874704,0.0919431495576,1.47879320353624,0.139195592873298,0.697264251914865,0.997289075138957
"LOC111126380",870.411042033006,-0.0175803324462017,0.0883998910420164,-0.446426348849699,0.655289303311455,0.934009841900655,0.998206551819691
"LOC111126686",1581.54192253305,-0.0208619258380059,0.0883119903956749,-0.527849262970124,0.597603962065162,0.91841856309763,0.998191461470659
"LOC111123559",943.077374403393,0.0107279118444231,0.0912134611613277,0.305687340179946,0.759842713273641,0.956939876979138,0.998002331951091
"LOC111125898",199.335782392572,0.0247862907216293,0.0930379109638061,0.776811926975778,0.437269738957675,0.868043088634921,0.997519669466226
"LOC111125900",14828.4274588988,0.0194226951232016,0.0941983729827384,0.664731793792517,0.506222054511238,0.891747451519776,0.997343271908084
"LOC111126480",1694.75485454906,0.00867607695239612,0.0988270337615627,0.528386088418305,0.597231391114696,0.91841856309763,0.99508345547881
"LOC111123105",882.840222981387,-0.0748721842442258,0.104209136524397,-2.43178306114977,0.0150247032778682,0.426567387649462,0.98292516060221
"LOC111123104",1049.37719506115,-0.0522649858785375,0.0949717158678436,-1.69082336393813,0.0908705434911261,0.636771746316417,0.99599251489345
"LOC111123106",882.920805691777,0.0087599518148936,0.0926945474060461,0.271366924200073,0.786108838564753,0.960265797422088,0.997833235944616
"LOC111123450",1347.31146696198,-0.0185994133384303,0.0880704895371418,-0.467234995158863,0.640331758715432,0.928321596246353,0.998226322110461
"LOC111122731",86.0978855949509,0.0333365252289239,0.0967453410679564,1.31578015518747,0.188247841818211,0.730684060832374,0.995438436943311
"LOC111122733",243.973181989753,0.0779265671569553,0.0939914728686031,2.18379394526289,0.0289773927130301,0.498925248167548,0.99594434517241
"LOC144622348",68.9047397022075,-0.00604110063458211,0.095756145737221,-0.244152173286725,0.807112966457517,0.964022181453133,0.997221988391809
"LOC111126767",7936.06490593217,0.025183987149828,0.0876518671165884,0.623661098188902,0.532850176242767,0.898186675323331,0.998215191654274
"LOC111122587",2786.73396330722,-0.0324448890330182,0.0867529407527537,-0.782115499065979,0.434146698851908,0.866737175105376,0.998240068971142
"LOC111124159",23.580920193977,-0.029286570670849,0.105042306318088,-1.61255001847548,0.10684230475652,0.661198941577929,0.983514455804798
"LOC111125217",672.943130946269,-0.00809065620554199,0.100223686490695,-0.580395179607789,0.561648155066508,0.908553580682375,0.993497431076842
"LOC111125858",534.707566737089,0.034984352386479,0.0938654513907429,1.13685994531851,0.255596838918498,0.782782409712877,0.997073438115502
"LOC111126218",268.726240707959,-0.00826405196696722,0.0885472073206736,-0.211190205641022,0.832738853167261,0.970963762965652,0.998256416090079
"LOC144622896",67.887473307787,0.0151288477182469,0.0974033366360657,0.724913514534659,0.468505089391665,0.880980607417804,0.995926277286679
"LOC111125002",515.023045251803,-0.00375876798797431,0.0970262246411777,-0.180601439412365,0.856680425974885,0.97446238654885,0.996812859361763
"LOC111125003",2276.4075505583,0.0153773593438553,0.0813867392708832,0.335499664032089,0.737248198108704,0.95264668579512,0.998528039279021
"LOC111123718",356.718087454398,0.0347271480268727,0.0914739946367431,0.98938595487135,0.322474343656459,0.816967078790515,0.997675473395024
"LOC111126490",665.816118693019,-0.0795797336502535,0.0864462934422338,-1.8584175990323,0.0631097349936604,0.594154923196687,0.997928557121495
"LOC144617459",1125.36685111375,-0.0670689811158693,0.0924573602521413,-1.87678687638086,0.0605473098637344,0.592887679466708,0.996839627864277
"LOC111126558",599.073390111797,-0.0386417959792434,0.0891126812453736,-0.997461048792692,0.318540771396944,0.81480346427219,0.997974161541207
"LOC111125004",1651.72337618161,0.0434858307678662,0.111369492599459,2.04837213944795,0.0405235492963982,0.542235068742175,0.971503640801142
"LOC111125005",122.111705008845,0.000990302817229156,0.0993003587692493,0.0694972552746719,0.944593817346518,0.992563874480257,0.995574201005701
"LOC111124025",461.533115753269,0.225437597716704,0.555372100552812,3.41480364559251,0.000638280060921145,0.138152832946626,0.689698172469613
"LOC111126036",153.140818348964,0.0273898628552458,0.0985171298897473,1.26970933440264,0.204188186578243,0.745704498276435,0.993745645575535
"LOC144622899",474.248358006954,0.0449645552708485,0.134709453909621,2.2710297781194,0.0231451753516085,0.472442723941601,0.944818259194828
"LOC111127358",273.979492225414,-0.042878347876418,0.0911784174664711,-1.19559935991724,0.231852941376414,0.764180027913566,0.997611392668578
"LOC111126936",1783.76140094523,0.0237526394131104,0.0872776646001585,0.582116493975867,0.560488215903345,0.907818488070258,0.998253929272156
"LOC111126944",63.5121929042157,-0.049386835951184,0.207469393968447,-2.50525437714634,0.0122363354320254,0.39680147403296,0.902942288565687
"LOC111123273",3657.63645871014,0.00762008970445774,0.0994017099939199,0.505576875776597,0.613153718381588,0.921712845156691,0.994532913553131
"LOC111123272",1811.61727143167,-0.00859891940784275,0.0965842095002731,-0.383697451722831,0.701202701552782,0.945958387316668,0.99681177923907
"LOC111123280",5433.45412853438,0.0452229273963147,0.118964554151319,2.16716935920558,0.0302219428253304,0.504414314805387,0.961404103703879
"LOC111123269",368.056003926055,-0.00250663119417928,0.0985939012923587,-0.156185255414552,0.875886998580461,0.979076515837705,0.995916301086512
"LOC111123265",49.0850894925059,0.00347862058217327,0.098211611458265,0.202541670039221,0.839493285410873,0.971570880388438,0.996113997592828
"LOC111123277",855.460398825384,0.024734742247046,0.0878548844451972,0.616336567358917,0.537672409235478,0.900634378523494,0.998203118288649
"LOC111123268",263.997987214396,-0.0223111664156076,0.0898913620029264,-0.59728790220054,0.550315180119146,0.904409718100866,0.998035366094283
"LOC111123267",427.261833263352,-0.00345989737693257,0.0892530143204907,-0.0906934488291158,0.927736176256304,0.988884388378122,0.998236099948531
"LOC111123262",125.519344076235,0.0838318755601616,0.0895335822194955,2.08674170370377,0.0369114893117595,0.531392519640461,0.99737324727557
"LOC111123261",5144.47231568889,-0.00429550428683311,0.0874875792547636,-0.106200207684596,0.91542350617115,0.986540567361899,0.998345449722363
