"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","pair","DEG_group"
"LOC111135110",403.086563534096,-3.3458563685838,2.28266899583446,-3.73604360668969,0.000186938264478718,0.0277531423418405,0.0592995666629888,"C vs. B","C"
"LOC111138228",371.645194651476,-4.9645843213337,2.37522267162779,-4.03147952853705,5.54268250904348e-05,0.0117947658716603,0.0291445195795903,"C vs. B","C"
"LOC111132241",970.098667241597,-4.05359714495413,1.85851349761816,-4.0136264082645,5.97929577082916e-05,0.012309376893547,0.0260122849536348,"C vs. B","C"
"LOC111137424",7860.19951422715,5.12483548334565,2.08123104755675,4.15146896040862,3.30348073528373e-05,0.00836159713980012,0.015567275239085,"C vs. B","B"
"LOC111132252",143.03594376808,-3.87670280019857,1.36195788106191,-4.2134223692396,2.51530064832537e-05,0.00675818178699064,0.00950106978301588,"C vs. B","C"
"LOC111133256",96.3976893320437,1.42476561560909,1.3271230728171,3.55058360081025,0.000384378035413599,0.0437992388692691,0.124191703978774,"C vs. B","B"
"LOC111136199",309.951449539125,-2.59551020798964,1.97200693889649,-3.64933851966775,0.00026291644978333,0.0342797311142041,0.0786250693333104,"C vs. B","C"
"LOC111136394",596.771891372108,-6.62918096526742,2.18631375572701,-4.41757833333305,9.98129018167304e-06,0.00338705759131938,0.00624882235197048,"C vs. B","C"
"LOC111137532",24.2262046965133,-1.94250917212255,1.59855382253879,-3.60558259522344,0.000311453408615952,0.0381654018177008,0.0950663932776319,"C vs. B","C"
"LOC111138220",120.755612744222,3.27524778154561,1.63291774643088,3.936572533224,8.26536459392579e-05,0.015192527301216,0.033493807172816,"C vs. B","B"
"LOC111132053",506.979407280414,-1.06463962603182,0.957007014750916,-3.63735986379874,0.000275446966782405,0.0352937856192559,0.131653332262072,"C vs. B","C"
"LOC111138484",56.6240036403249,1.45395880121147,0.809093238414981,3.95492729610493,7.65579293371978e-05,0.0145037353247403,0.050896367682193,"C vs. B","B"
"LOC111138022",46.3500287761844,-21.8577120201009,3.80561171961847,-5.99795025921028,1.99823703676995e-09,2.26295688849621e-06,3.84063232467932e-06,"C vs. B","C"
"LOC111132076",11.9001609997664,-4.63030502036791,3.19234862170381,-3.80988854260411,0.000139029454603984,0.0230398269923176,0.0577320624283965,"C vs. B","C"
"LOC111134018",271.985547821939,-3.67601223382469,1.41581276116531,-4.13309492701789,3.57910814426357e-05,0.00870258736179993,0.0141220395151436,"C vs. B","C"
"LOC111136612",654.955954381447,-6.56895105754094,1.90813443762325,-4.55468648180571,5.24637656920259e-06,0.0020251013557122,0.00280855445347042,"C vs. B","C"
"LOC111134631",72.9517478411501,-2.32866562149571,2.25961409966173,-3.49108408369724,0.000481064828503771,0.049849939275827,0.126062292279526,"C vs. B","C"
"LOC111132555",19.8114365221941,-21.9324156075067,2.51196886042744,-8.87720242275011,6.85629592450091e-19,4.23444836297176e-15,6.99440806714792e-15,"C vs. B","C"
"LOC111134917",380.382354879105,-4.44946250553725,4.06078389204674,-3.67504351138614,0.000237808882558534,0.0317902090623703,0.105827059721571,"C vs. B","C"
"LOC111134915",1750.80047630355,-9.68872078530193,2.42293129076075,-4.97685146597942,6.46268752264064e-07,0.000332612984498571,0.000618734912020898,"C vs. B","C"
"LOC111136443",206.693774808241,-23.971337135366,3.67072801023561,-6.77307797579126,1.26070957186566e-11,2.29004185760067e-08,3.51566713340117e-08,"C vs. B","C"
"LOC111136923",134.334561034078,1.67837134701014,0.969939758453018,3.89583010969885,9.78629709982743e-05,0.0172480587102935,0.0480147904188339,"C vs. B","B"
"LOC111132972",21.6716607387441,20.1562299549414,4.27201426075799,5.18860312076295,2.11877420707276e-07,0.000118959540935285,0.00041520544406446,"C vs. B","B"
"LOC111138010",42.2861179972383,-3.1399261588227,2.75855996846112,-3.59056525561631,0.000329961605291331,0.0394930789589004,0.103126070837924,"C vs. B","C"
"LOC111137262",706.466222970493,3.66944477837206,2.68055611747381,3.71649085326217,0.000202008950740613,0.0284841844697266,0.0703517043298524,"C vs. B","B"
"LOC111135481",253.08243607767,3.57978237125645,1.07504495415076,4.35890854516713,1.30712719396794e-05,0.00416124615976598,0.00566193137975352,"C vs. B","B"
"LOC111135483",24.0782440375499,3.76534761957305,1.63388542053019,4.04379237117506,5.25934987940128e-05,0.0114921013090049,0.0212496498815033,"C vs. B","B"
"LOC111132825",221.527649023565,-1.98517693132221,0.860665445251934,-4.08609737423126,4.38689729096529e-05,0.0103410220110693,0.0277933978599991,"C vs. B","C"
"LOC111135506",100.706680393353,2.09304192166875,1.12348901863191,3.9138827310386,9.08237574114473e-05,0.0164013896424883,0.0403132438983611,"C vs. B","B"
"LOC111099569",336.570451829352,-4.33201693645158,3.52871853121816,-3.71429879973951,0.000203767916355662,0.028601605713922,0.0854378496702269,"C vs. B","C"
"LOC111100283",33.8795823419235,2.90549678475674,1.54944776042411,3.88892159258238,0.000100690638587787,0.0173705414502283,0.0378999862300624,"C vs. B","B"
"LOC111099841",203.311781098214,-6.6271947661884,2.12941594295401,-4.44377044414807,8.8395918869433e-06,0.00313754709734264,0.00529060129797355,"C vs. B","C"
"LOC111100760",1359.99832573527,-5.03522261340778,2.67991737862625,-3.97158623609222,7.13956464771675e-05,0.0140426596383117,0.0356126599830602,"C vs. B","C"
"LOC111099910",170.828944086503,-4.28536754549189,1.0047628963604,-4.73466009927256,2.19422509635803e-06,0.000996436337875529,0.000971169091693319,"C vs. B","C"
"LOC111100299",330.34348023146,2.13987539245123,1.15266570360879,3.90807994937234,9.30325231316233e-05,0.0166621249121117,0.0409196264420468,"C vs. B","B"
"LOC111100302",79.3555443453356,1.84276582341087,1.37869903390739,3.68317954487844,0.000230342799849302,0.0312593935492105,0.0803154658626234,"C vs. B","B"
"LOC111102247",12.3810135043833,3.29676626654735,1.74706113589689,3.89473782749196,9.83049978306884e-05,0.0172480587102935,0.0367527791325992,"C vs. B","B"
"LOC111099504",288.794626241494,-3.93173440590237,1.36047609613294,-4.22796784691392,2.35811479779342e-05,0.006501659371059,0.00891699570216299,"C vs. B","C"
"LOC111099801",1026.45589001702,-11.5327900179554,2.34007182683796,-5.61239889773622,1.99540797697756e-08,1.57995380330941e-05,3.14300560663132e-05,"C vs. B","C"
"LOC111101544",884.096589680063,-4.12950704159545,2.0597820458404,-3.96052441122941,7.47853470385212e-05,0.0143439224630406,0.0329838816937493,"C vs. B","C"
"LOC111099828",35.035550453727,-5.90596977715613,3.60753910636316,-3.94613558338683,7.94226509607952e-05,0.0149547040345692,0.0446153836932558,"C vs. B","C"
"LOC111099974",60.2868223750583,-9.3805253113092,1.85789612755976,-5.79513642511193,6.82656650364093e-09,6.200128636248e-06,1.24925690988148e-05,"C vs. B","C"
"LOC111101738",12.0211749490251,10.3911517840448,6.56733118169798,4.0218456352418,5.77438973195602e-05,0.0119673258337451,0.0473015115090159,"C vs. B","B"
"LOC111100030",215.749758984359,-23.1368764775801,4.11609683734941,-5.9082987718539,3.45658700660356e-09,3.4432066698038e-06,1.35537384410615e-05,"C vs. B","C"
"LOC111099705",39.814963095241,1.82126286182878,1.70732082062316,3.51483247855458,0.000440031470592842,0.0475962614513208,0.121389692674114,"C vs. B","B"
"LOC111100009",119.457077517667,13.0144235907254,6.20124244058621,4.22313226924925,2.40930327667052e-05,0.00658400753837042,0.0269022875172946,"C vs. B","B"
"LOC111100061",69.819045402788,4.77157476320615,1.22542307628066,4.59737555064274,4.27846024406482e-06,0.00169383144021438,0.00214357492122984,"C vs. B","B"
"LOC111100170",105.778121663708,4.3182721129552,2.56807482522301,3.86521877717672,0.000110989667313749,0.0187287482330523,0.0452658844615719,"C vs. B","B"
"LOC111099595",339.655213414661,4.0079949154982,2.22058000911605,3.88921727757386,0.000100568050713733,0.0173705414502283,0.0391049386812863,"C vs. B","B"
"LOC111101514",95.4636404266992,-23.2038180449784,3.48799170331207,-6.87544607675864,6.17961794658218e-12,1.19266626369036e-08,2.2114951047438e-08,"C vs. B","C"
"LOC111101392",131.629385107312,-24.0792990049223,3.41012000659986,-7.28388409328651,3.24343704788016e-13,9.10521236713995e-10,8.00404291126463e-10,"C vs. B","C"
"LOC111101599",86.6577660412055,-4.67055150118828,2.30520519138407,-3.99496455083091,6.47039335362128e-05,0.0129743991402484,0.0315076684183306,"C vs. B","C"
"LOC111099508",515.94447829399,3.76615630575908,1.01997822361009,4.483047342634,7.35845960217232e-06,0.00267328508841272,0.00267587739818311,"C vs. B","B"
"LOC111102268",104.247692079956,-5.91488400329117,1.80634152945781,-4.44904788546812,8.62517865589192e-06,0.00309704089411561,0.00403328868240254,"C vs. B","C"
"LOC111101825",176.474647890765,21.8190236655911,4.13308003648021,5.5941389838076,2.21719296484023e-08,1.66333965954484e-05,5.1967309771062e-05,"C vs. B","B"
"LOC111103037",11.4661848255268,-4.87541230115097,2.46349827199515,-3.99250330048238,6.53794227144351e-05,0.0130252682156242,0.0324881748227065,"C vs. B","C"
"LOC111105455",38.853375062372,-21.5473211456173,2.51300261695793,-8.71834338311082,2.82301695190758e-18,1.45291272458177e-14,2.12237659974254e-14,"C vs. B","C"
"LOC111102883",13.833775675148,-4.62764105758371,3.32450589744413,-3.79039646918575,0.000150407015306012,0.0242805238387271,0.0655855647723203,"C vs. B","C"
"LOC111102404",9.75437562430024,-5.88499503114068,7.14011500049863,-3.59740572758573,0.000321406929295357,0.0389217489280025,0.178315834726385,"C vs. B","C"
"LOC111104530",284.989141344282,5.30427888496292,1.72598290801201,4.34485631360752,1.39366856487093e-05,0.00435168043279281,0.00666298478637096,"C vs. B","B"
"LOC111102768",48.2352365873703,2.56390645221592,2.0631320910145,3.61202580584786,0.000303814323815944,0.037529979743743,0.0889076245145438,"C vs. B","B"
"LOC111104078",337.277873353015,-5.57015659082855,2.63884884620772,-4.07404121708284,4.62042988112454e-05,0.0108090056612974,0.0264590912479142,"C vs. B","C"
"LOC111105554",55.9538518113188,-21.3338315664931,4.1753438287698,-5.4564511275937,4.85744890326776e-08,3.19144727942358e-05,0.000108096457844567,"C vs. B","C"
"LOC111104955",661.615480524984,-9.76006528824661,3.08769112344063,-4.58061278138954,4.63615522771456e-06,0.00181220852445349,0.00369503709963342,"C vs. B","C"
"LOC111104990",52.3358758037994,-2.74681661297112,1.9806136628051,-3.68480150762455,0.000228880940440349,0.0312593935492105,0.0711603177358705,"C vs. B","C"
"LOC111103328",223.671826127648,-2.67582752186111,2.67257776192018,-3.49595913982246,0.000472361025881725,0.049445791455009,0.135335658097344,"C vs. B","C"
"LOC111103330",46.5135345894901,-21.5130499957122,2.33959880959578,-9.32816692583114,1.07717667745757e-20,1.10877385999632e-16,2.22049624940759e-16,"C vs. B","C"
"LOC111105360",37.6641343955854,3.77619038120808,1.35099265943807,4.19572892109779,2.71995406258392e-05,0.00712964720364382,0.0103923605556219,"C vs. B","B"
"LOC111104720",33.2424621487032,-3.84632467450029,3.58527706750885,-3.62327482860155,0.000290896448884596,0.0365284961324441,0.113156809852451,"C vs. B","C"
"LOC111102794",1677.32089666237,-9.19951098824471,1.80855078714513,-5.82545355663184,5.69576979814098e-09,5.32985973838162e-06,9.2057368355715e-06,"C vs. B","C"
